sample,simulationStep,simulationStepsTime,neighborSearchTime,timeSteps,particles,solver,fViscosity,stiffness,iterations,timeStep,densityError,cfl,boundary,bViscosity,gamma1,gamma2,gamma3
5332,164238,17.2918,1.4628,5633,6838,IISPH,5,2000,74,0.066999994,0.006574792,3.6551369E-06,Zero,5,1,1,1
5333,164253,16.9086,1.4706,5634,6838,IISPH,5,2000,73,0.066999994,0.00657376,2.773407E-06,Zero,5,1,1,1
5334,164268,17.4508,1.4923,5635,6838,IISPH,5,2000,74,0.066999994,0.0065743793,3.2422263E-06,Zero,5,1,1,1
5335,164283,17.6046,1.4736,5636,6838,IISPH,5,2000,73,0.066999994,0.006574495,3.4354864E-06,Zero,5,1,1,1
5336,164298,17.8284,1.4875,5637,6838,IISPH,5,2000,74,0.066999994,0.006574495,5.004462E-06,Zero,5,1,1,1
5337,164313,16.6826,1.4352,5638,6838,IISPH,5,2000,72,0.066999994,0.006572418,3.6973197E-06,Zero,5,1,1,1
5338,164328,17.92,1.6044,5639,6838,IISPH,5,2000,72,0.066999994,0.006572934,3.3401839E-06,Zero,5,1,1,1
5339,164343,17.1163,1.4371,5640,6838,IISPH,5,2000,73,0.066999994,0.0065732957,3.9345123E-06,Zero,5,1,1,1
5340,164358,17.7209,1.5806,5641,6838,IISPH,5,2000,73,0.066999994,0.0065732184,3.1621178E-06,Zero,5,1,1,1
5341,164373,16.9012,1.4831,5642,6838,IISPH,5,2000,72,0.066999994,0.0065728826,3.2734674E-06,Zero,5,1,1,1
5342,164388,17.135,1.5481,5643,6838,IISPH,5,2000,71,0.066999994,0.006572173,4.23328E-06,Zero,5,1,1,1
5343,164403,17.0238,1.4914,5644,6838,IISPH,5,2000,72,0.066999994,0.006573089,3.2272878E-06,Zero,5,1,1,1
5344,164418,17.4415,2.3842,5645,6838,IISPH,5,2000,72,0.066999994,0.006573102,3.189626E-06,Zero,5,1,1,1
5345,164433,16.7313,1.4823,5646,6838,IISPH,5,2000,72,0.066999994,0.0065738373,2.9722528E-06,Zero,5,1,1,1
5346,164448,18.0734,2.2382,5647,6838,IISPH,5,2000,73,0.066999994,0.006573876,3.148602E-06,Zero,5,1,1,1
5347,164463,17.0575,1.4504,5648,6838,IISPH,5,2000,72,0.066999994,0.006572973,2.8930865E-06,Zero,5,1,1,1
5348,164478,18.7995,2.337,5649,6838,IISPH,5,2000,73,0.066999994,0.006573424,3.4364145E-06,Zero,5,1,1,1
5349,164493,17.1265,1.5005,5650,6838,IISPH,5,2000,72,0.066999994,0.006572405,3.1795644E-06,Zero,5,1,1,1
5350,164508,17.765,2.3482,5651,6838,IISPH,5,2000,72,0.066999994,0.006572405,4.460083E-06,Zero,5,1,1,1
5351,164522,17.4013,2.3674,5652,6838,IISPH,5,2000,72,0.066999994,0.006572599,3.3306746E-06,Zero,5,1,1,1
5352,164537,17.6236,1.5366,5653,6838,IISPH,5,2000,72,0.066999994,0.0065724957,3.0272593E-06,Zero,5,1,1,1
5353,164552,18.0648,2.2085,5654,6838,IISPH,5,2000,74,0.066999994,0.00657434,4.343354E-06,Zero,5,1,1,1
5354,164567,17.3018,1.4671,5655,6838,IISPH,5,2000,73,0.066999994,0.0065726894,2.9801747E-06,Zero,5,1,1,1
5355,164582,18.1156,2.2108,5656,6838,IISPH,5,2000,74,0.066999994,0.006574831,4.3988803E-06,Zero,5,1,1,1
5356,164597,17.7061,1.5233,5657,6838,IISPH,5,2000,73,0.066999994,0.006572624,2.8686227E-06,Zero,5,1,1,1
5357,164612,17.9599,2.0756,5658,6838,IISPH,5,2000,74,0.066999994,0.006574289,4.35525E-06,Zero,5,1,1,1
5358,164627,17.7813,1.4968,5659,6838,IISPH,5,2000,73,0.066999994,0.0065738116,3.7828934E-06,Zero,5,1,1,1
5359,164642,16.9613,1.4345,5660,6838,IISPH,5,2000,73,0.066999994,0.0065737986,3.2254327E-06,Zero,5,1,1,1
5360,164657,17.6561,1.4881,5661,6838,IISPH,5,2000,73,0.066999994,0.0065736957,3.5542987E-06,Zero,5,1,1,1
5361,164672,16.9227,1.4956,5662,6838,IISPH,5,2000,73,0.066999994,0.006573502,2.8784368E-06,Zero,5,1,1,1
5362,164687,17.8385,1.4741,5663,6838,IISPH,5,2000,74,0.066999994,0.0065741856,4.5686884E-06,Zero,5,1,1,1
5363,164702,18.8043,1.765,5664,6838,IISPH,5,2000,73,0.066999994,0.006573386,3.7070336E-06,Zero,5,1,1,1
5364,164717,17.5757,1.5077,5665,6838,IISPH,5,2000,73,0.066999994,0.006573089,3.0741753E-06,Zero,5,1,1,1
5365,164732,17.3485,1.4541,5666,6838,IISPH,5,2000,73,0.066999994,0.0065735406,3.8245103E-06,Zero,5,1,1,1
5366,164747,17.3923,1.553,5667,6838,IISPH,5,2000,72,0.066999994,0.0065734372,2.7327833E-06,Zero,5,1,1,1
5367,164762,17.2291,1.4974,5668,6838,IISPH,5,2000,72,0.066999994,0.0065722503,4.0636387E-06,Zero,5,1,1,1
5368,164777,17.5511,1.5176,5669,6838,IISPH,5,2000,73,0.066999994,0.006573089,2.8573331E-06,Zero,5,1,1,1
5369,164792,16.7015,1.4797,5670,6838,IISPH,5,2000,72,0.066999994,0.006572612,3.7779548E-06,Zero,5,1,1,1
5370,164806,16.7367,1.4604,5671,6838,IISPH,5,2000,72,0.066999994,0.0065735662,3.3772583E-06,Zero,5,1,1,1
5371,164821,17.5957,1.5386,5672,6838,IISPH,5,2000,73,0.066999994,0.0065738373,2.9797645E-06,Zero,5,1,1,1
5372,164836,16.908,1.5089,5673,6838,IISPH,5,2000,72,0.066999994,0.006572986,3.1138743E-06,Zero,5,1,1,1
5373,164851,18.1206,1.5401,5674,6838,IISPH,5,2000,73,0.066999994,0.0065740175,3.6890062E-06,Zero,5,1,1,1
5374,164866,16.9837,1.5004,5675,6838,IISPH,5,2000,72,0.066999994,0.0065728957,3.1460427E-06,Zero,5,1,1,1
5375,164881,17.3341,1.4799,5676,6838,IISPH,5,2000,73,0.066999994,0.0065739793,3.0789283E-06,Zero,5,1,1,1
5376,164896,16.9423,1.4644,5677,6838,IISPH,5,2000,73,0.066999994,0.006574327,2.905093E-06,Zero,5,1,1,1
5377,164911,17.8834,1.4837,5678,6838,IISPH,5,2000,74,0.066999994,0.006574727,4.251411E-06,Zero,5,1,1,1
5378,164926,16.1802,1.4734,5679,6838,IISPH,5,2000,71,0.066999994,0.00657207,3.8338385E-06,Zero,5,1,1,1
5379,164941,17.6375,1.5136,5680,6838,IISPH,5,2000,73,0.066999994,0.006573708,3.1272866E-06,Zero,5,1,1,1
5380,164956,17.6072,1.5088,5681,6838,IISPH,5,2000,74,0.066999994,0.0065741725,3.8246753E-06,Zero,5,1,1,1
5381,164971,17.073,2.2603,5682,6838,IISPH,5,2000,72,0.066999994,0.0065718247,3.3858876E-06,Zero,5,1,1,1
5382,164986,16.9535,1.4381,5683,6838,IISPH,5,2000,73,0.066999994,0.0065735406,3.930474E-06,Zero,5,1,1,1
5383,165001,18.019,2.374,5684,6838,IISPH,5,2000,73,0.066999994,0.0065740175,3.018434E-06,Zero,5,1,1,1
5384,165016,16.9664,1.4538,5685,6838,IISPH,5,2000,73,0.066999994,0.0065732696,3.6025906E-06,Zero,5,1,1,1
5385,165031,17.8375,2.1897,5686,6838,IISPH,5,2000,73,0.066999994,0.0065731793,2.8845811E-06,Zero,5,1,1,1
5386,165046,18.3946,1.7591,5687,6838,IISPH,5,2000,73,0.066999994,0.006574289,3.3972688E-06,Zero,5,1,1,1
5387,165061,17.8643,2.3332,5688,6838,IISPH,5,2000,74,0.066999994,0.00657505,4.896525E-06,Zero,5,1,1,1
5388,165076,17.3778,1.4551,5689,6838,IISPH,5,2000,72,0.066999994,0.0065729087,3.8230733E-06,Zero,5,1,1,1
5389,165091,17.4875,2.3255,5690,6838,IISPH,5,2000,72,0.066999994,0.006573024,3.116828E-06,Zero,5,1,1,1
5390,165105,17.5271,2.3173,5691,6838,IISPH,5,2000,73,0.066999994,0.006573373,3.046511E-06,Zero,5,1,1,1
5391,165120,16.7691,1.5072,5692,6838,IISPH,5,2000,72,0.066999994,0.0065729087,2.9767687E-06,Zero,5,1,1,1
5392,165135,16.9107,2.2067,5693,6838,IISPH,5,2000,73,0.066999994,0.0065738503,3.1380632E-06,Zero,5,1,1,1
5393,165150,18.0155,1.5305,5694,6838,IISPH,5,2000,73,0.066999994,0.0065738373,3.3372062E-06,Zero,5,1,1,1
5394,165165,16.0382,1.5015,5695,6838,IISPH,5,2000,72,0.066999994,0.0065731923,3.3112847E-06,Zero,5,1,1,1
5395,165180,16.596,1.473,5696,6838,IISPH,5,2000,73,0.066999994,0.0065735406,3.1883685E-06,Zero,5,1,1,1
5396,165195,16.2581,1.4666,5697,6838,IISPH,5,2000,72,0.066999994,0.0065728566,3.0579386E-06,Zero,5,1,1,1
5397,165210,16.4826,1.4587,5698,6838,IISPH,5,2000,71,0.066999994,0.0065722503,4.165733E-06,Zero,5,1,1,1
5398,165225,16.5025,1.5353,5699,6838,IISPH,5,2000,72,0.066999994,0.006572431,3.8460953E-06,Zero,5,1,1,1
5399,165240,17.3695,1.4495,5700,6838,IISPH,5,2000,73,0.066999994,0.0065728957,3.6695026E-06,Zero,5,1,1,1
5400,165255,16.4353,1.4573,5701,6838,IISPH,5,2000,72,0.066999994,0.006573773,2.9979E-06,Zero,5,1,1,1
5401,165270,16.8091,1.4668,5702,6838,IISPH,5,2000,71,0.066999994,0.0065722247,4.5211295E-06,Zero,5,1,1,1
5402,165285,16.3579,1.4391,5703,6838,IISPH,5,2000,72,0.066999994,0.0065720957,2.9361383E-06,Zero,5,1,1,1
5403,165300,16.7739,1.4578,5704,6838,IISPH,5,2000,71,0.06899999,0.006764108,3.7122696E-05,Zero,5,1,1,1
5404,165314,17.4031,1.5396,5705,6838,IISPH,5,2000,74,0.06899999,0.006765101,4.69602E-06,Zero,5,1,1,1
5405,165329,17.1878,1.456,5706,6838,IISPH,5,2000,74,0.06899999,0.0067660813,4.1518992E-06,Zero,5,1,1,1
5406,165343,17.5037,1.4408,5707,6838,IISPH,5,2000,75,0.06899999,0.00676563,4.364049E-06,Zero,5,1,1,1
5407,165358,16.8251,1.5151,5708,6838,IISPH,5,2000,74,0.06899999,0.0067643654,4.6296327E-06,Zero,5,1,1,1
5408,165372,17.2245,1.5142,5709,6838,IISPH,5,2000,75,0.06899999,0.006766017,4.108745E-06,Zero,5,1,1,1
5409,165387,16.7558,1.4665,5710,6838,IISPH,5,2000,75,0.06899999,0.006766546,4.0973187E-06,Zero,5,1,1,1
5410,165401,16.7771,1.4838,5711,6838,IISPH,5,2000,74,0.06899999,0.0067648175,4.3469695E-06,Zero,5,1,1,1
5411,165416,17.3478,1.4712,5712,6838,IISPH,5,2000,76,0.06899999,0.006766985,4.475135E-06,Zero,5,1,1,1
5412,165430,17.9922,2.3016,5713,6838,IISPH,5,2000,74,0.06899999,0.0067653204,3.0569608E-06,Zero,5,1,1,1
5413,165445,17.6906,1.4547,5714,6838,IISPH,5,2000,75,0.06899999,0.0067665977,3.6614044E-06,Zero,5,1,1,1
5414,165459,17.2564,1.5212,5715,6838,IISPH,5,2000,74,0.06899999,0.0067652045,4.0135346E-06,Zero,5,1,1,1
5415,165474,16.7614,1.4605,5716,6838,IISPH,5,2000,75,0.06899999,0.00676483,3.7870634E-06,Zero,5,1,1,1
5416,165488,17.5024,1.4604,5717,6838,IISPH,5,2000,75,0.06899999,0.0067661717,3.5409148E-06,Zero,5,1,1,1
5417,165503,16.7978,1.4691,5718,6838,IISPH,5,2000,74,0.06899999,0.0067654494,3.2181797E-06,Zero,5,1,1,1
5418,165517,17.6186,1.7103,5719,6838,IISPH,5,2000,74,0.06899999,0.006765256,3.6702852E-06,Zero,5,1,1,1
5419,165532,17.5401,2.3104,5720,6838,IISPH,5,2000,75,0.06899999,0.0067654494,3.9274755E-06,Zero,5,1,1,1
5420,165546,17.6099,2.2886,5721,6838,IISPH,5,2000,75,0.06899999,0.00676683,4.2651686E-06,Zero,5,1,1,1
5421,165561,17.6835,1.5484,5722,6838,IISPH,5,2000,74,0.06899999,0.0067651654,3.7989357E-06,Zero,5,1,1,1
5422,165576,16.775,1.4613,5723,6838,IISPH,5,2000,75,0.06899999,0.0067662755,4.4515036E-06,Zero,5,1,1,1
5423,165590,16.561,1.5081,5724,6838,IISPH,5,2000,74,0.06899999,0.006765269,4.2045217E-06,Zero,5,1,1,1
5424,165605,17.3354,1.556,5725,6838,IISPH,5,2000,75,0.06899999,0.0067657847,3.5395406E-06,Zero,5,1,1,1
5425,165619,17.9525,1.5774,5726,6838,IISPH,5,2000,74,0.06899999,0.006765256,4.349538E-06,Zero,5,1,1,1
5426,165634,17.5682,1.515,5727,6838,IISPH,5,2000,74,0.06899999,0.0067651398,3.3797053E-06,Zero,5,1,1,1
5427,165648,16.8828,2.2716,5728,6838,IISPH,5,2000,73,0.06899999,0.006764572,6.2162185E-06,Zero,5,1,1,1
5428,165663,17.0743,1.4976,5729,6838,IISPH,5,2000,75,0.06899999,0.006766585,4.244029E-06,Zero,5,1,1,1
5429,165677,17.0645,1.4524,5730,6838,IISPH,5,2000,74,0.06899999,0.006764663,4.279195E-06,Zero,5,1,1,1
5430,165692,16.9382,1.4893,5731,6838,IISPH,5,2000,75,0.06899999,0.006766933,3.1797495E-06,Zero,5,1,1,1
5431,165706,16.9063,1.4686,5732,6838,IISPH,5,2000,75,0.06899999,0.006765475,3.4439286E-06,Zero,5,1,1,1
5432,165721,17.583,1.5815,5733,6838,IISPH,5,2000,75,0.06899999,0.006765617,3.1371922E-06,Zero,5,1,1,1
5433,165735,16.7795,1.5191,5734,6838,IISPH,5,2000,75,0.06899999,0.0067659137,3.2532594E-06,Zero,5,1,1,1
5434,165750,17.4278,1.4807,5735,6838,IISPH,5,2000,75,0.06899999,0.006766056,3.496684E-06,Zero,5,1,1,1
5435,165764,17.6369,1.4562,5736,6838,IISPH,5,2000,76,0.06899999,0.006767204,4.9859677E-06,Zero,5,1,1,1
5436,165779,17.0025,1.4493,5737,6838,IISPH,5,2000,74,0.06899999,0.0067649847,3.6115994E-06,Zero,5,1,1,1
5437,165793,17.451,1.4869,5738,6838,IISPH,5,2000,74,0.06899999,0.0067644557,4.091222E-06,Zero,5,1,1,1
5438,165808,16.8177,1.4767,5739,6838,IISPH,5,2000,74,0.06899999,0.006765269,2.9342598E-06,Zero,5,1,1,1
5439,165822,16.9899,1.4412,5740,6838,IISPH,5,2000,75,0.06899999,0.0067656944,3.0231256E-06,Zero,5,1,1,1
5440,165837,17.6921,2.3195,5741,6838,IISPH,5,2000,75,0.06899999,0.0067660813,3.4196871E-06,Zero,5,1,1,1
5441,165852,17.5825,1.4788,5742,6838,IISPH,5,2000,75,0.06899999,0.0067657074,3.0888837E-06,Zero,5,1,1,1
5442,165866,17.6206,1.6005,5743,6838,IISPH,5,2000,75,0.06899999,0.0067653595,2.7266303E-06,Zero,5,1,1,1
5443,165881,17.2056,1.4657,5744,6838,IISPH,5,2000,74,0.06899999,0.0067656813,4.1054236E-06,Zero,5,1,1,1
5444,165895,17.331,1.5133,5745,6838,IISPH,5,2000,75,0.06899999,0.0067662364,3.4303603E-06,Zero,5,1,1,1
5445,165910,16.5669,1.4698,5746,6838,IISPH,5,2000,74,0.06899999,0.006765088,3.890027E-06,Zero,5,1,1,1
5446,165924,17.0232,1.4238,5747,6838,IISPH,5,2000,74,0.06899999,0.00676563,4.1609082E-06,Zero,5,1,1,1
5447,165939,16.886,1.5131,5748,6838,IISPH,5,2000,74,0.06899999,0.006764495,3.7457608E-06,Zero,5,1,1,1
5448,165953,17.0849,1.479,5749,6838,IISPH,5,2000,75,0.06899999,0.006766353,3.1631268E-06,Zero,5,1,1,1
5449,165968,17.7946,1.4402,5750,6838,IISPH,5,2000,76,0.06899999,0.006766378,4.2250153E-06,Zero,5,1,1,1
5450,165982,17.6193,1.4847,5751,6838,IISPH,5,2000,75,0.06899999,0.006765643,2.890305E-06,Zero,5,1,1,1
5451,165997,17.1439,1.4985,5752,6838,IISPH,5,2000,74,0.06899999,0.006765062,3.4665234E-06,Zero,5,1,1,1
5452,166011,16.9468,1.5101,5753,6838,IISPH,5,2000,74,0.06899999,0.0067656944,4.174736E-06,Zero,5,1,1,1
5453,166026,16.8744,1.4997,5754,6838,IISPH,5,2000,75,0.06899999,0.006765643,3.461062E-06,Zero,5,1,1,1
5454,166040,17.2499,1.4934,5755,6838,IISPH,5,2000,76,0.06899999,0.006766778,3.461303E-06,Zero,5,1,1,1
5455,166055,17.2818,2.1884,5756,6838,IISPH,5,2000,75,0.06899999,0.0067664557,2.976717E-06,Zero,5,1,1,1
5456,166069,17.0057,1.4643,5757,6838,IISPH,5,2000,75,0.06899999,0.0067662233,3.1537447E-06,Zero,5,1,1,1
5457,166084,16.9888,1.4781,5758,6838,IISPH,5,2000,74,0.06899999,0.006765075,4.2899496E-06,Zero,5,1,1,1
5458,166098,17.378,1.4999,5759,6838,IISPH,5,2000,74,0.06899999,0.0067643784,3.881799E-06,Zero,5,1,1,1
5459,166113,17.2866,1.4494,5760,6838,IISPH,5,2000,76,0.06899999,0.0067674103,3.9186352E-06,Zero,5,1,1,1
5460,166127,16.9858,1.4426,5761,6838,IISPH,5,2000,74,0.06899999,0.006765282,3.870381E-06,Zero,5,1,1,1
5461,166142,16.7294,1.4326,5762,6838,IISPH,5,2000,75,0.06899999,0.006764727,3.052691E-06,Zero,5,1,1,1
5462,166157,17.5597,2.2993,5763,6838,IISPH,5,2000,74,0.06899999,0.006764172,3.887325E-06,Zero,5,1,1,1
5463,166171,17.0858,1.5021,5764,6838,IISPH,5,2000,75,0.06899999,0.006765811,3.4875536E-06,Zero,5,1,1,1
5464,166186,17.098,1.4494,5765,6838,IISPH,5,2000,74,0.06899999,0.0067645335,3.682606E-06,Zero,5,1,1,1
5465,166200,17.139,1.4785,5766,6838,IISPH,5,2000,74,0.06899999,0.0067648687,3.9063584E-06,Zero,5,1,1,1
5466,166215,17.2136,1.4936,5767,6838,IISPH,5,2000,74,0.06899999,0.006765424,3.3247602E-06,Zero,5,1,1,1
5467,166229,17.4599,1.4344,5768,6838,IISPH,5,2000,76,0.06899999,0.0067670494,4.0527157E-06,Zero,5,1,1,1
5468,166244,17.0018,1.4576,5769,6838,IISPH,5,2000,75,0.06899999,0.006765966,3.3291087E-06,Zero,5,1,1,1
5469,166258,17.1826,1.5601,5770,6838,IISPH,5,2000,74,0.06899999,0.006765953,4.7600865E-06,Zero,5,1,1,1
5470,166273,17.6699,2.2131,5771,6838,IISPH,5,2000,75,0.06899999,0.006765669,3.6352553E-06,Zero,5,1,1,1
5471,166287,17.799,2.3535,5772,6838,IISPH,5,2000,75,0.06899999,0.006765088,3.227978E-06,Zero,5,1,1,1
5472,166302,17.4292,1.4589,5773,6838,IISPH,5,2000,76,0.06899999,0.0067662364,4.3121704E-06,Zero,5,1,1,1
5473,166316,17.3364,1.5158,5774,6838,IISPH,5,2000,75,0.06899999,0.0067658494,4.1017356E-06,Zero,5,1,1,1
5474,166331,16.4498,1.6619,5775,6838,IISPH,5,2000,74,0.06899999,0.006764727,4.1347894E-06,Zero,5,1,1,1
5475,166345,17.4693,1.4498,5776,6838,IISPH,5,2000,76,0.06899999,0.00676643,4.7660546E-06,Zero,5,1,1,1
5476,166360,16.6309,1.5677,5777,6838,IISPH,5,2000,73,0.06899999,0.0067645204,5.596875E-06,Zero,5,1,1,1
5477,166374,16.9507,1.5658,5778,6838,IISPH,5,2000,75,0.06899999,0.0067660944,3.545605E-06,Zero,5,1,1,1
5478,166389,17.2104,2.1655,5779,6838,IISPH,5,2000,74,0.06899999,0.0067647654,4.2429847E-06,Zero,5,1,1,1
5479,166403,16.6678,1.4563,5780,6838,IISPH,5,2000,74,0.06899999,0.006764508,4.3317877E-06,Zero,5,1,1,1
5480,166418,17.4789,1.6706,5781,6838,IISPH,5,2000,74,0.06899999,0.006764688,4.1170015E-06,Zero,5,1,1,1
5481,166433,16.5629,1.515,5782,6838,IISPH,5,2000,75,0.06899999,0.0067667137,3.8591843E-06,Zero,5,1,1,1
5482,166447,17.2969,1.5108,5783,6838,IISPH,5,2000,74,0.06899999,0.006765114,4.3330288E-06,Zero,5,1,1,1
5483,166462,17.014,1.5498,5784,6838,IISPH,5,2000,74,0.06899999,0.006764662,3.872546E-06,Zero,5,1,1,1
5484,166476,17.2074,1.4303,5785,6838,IISPH,5,2000,76,0.06899999,0.006766972,4.47506E-06,Zero,5,1,1,1
5485,166491,17.9114,2.3399,5786,6838,IISPH,5,2000,76,0.06899999,0.0067675137,3.519603E-06,Zero,5,1,1,1
5486,166505,16.8257,1.506,5787,6838,IISPH,5,2000,74,0.06899999,0.006765566,4.2153297E-06,Zero,5,1,1,1
5487,166520,17.6911,1.458,5788,6838,IISPH,5,2000,76,0.06899999,0.0067666103,5.176964E-06,Zero,5,1,1,1
5488,166534,17.396,1.4787,5789,6838,IISPH,5,2000,75,0.06899999,0.0067662755,3.113708E-06,Zero,5,1,1,1
5489,166549,17.3117,1.4921,5790,6838,IISPH,5,2000,74,0.06899999,0.0067649074,3.584769E-06,Zero,5,1,1,1
5490,166563,17.3714,1.5415,5791,6838,IISPH,5,2000,75,0.06899999,0.006766211,3.281608E-06,Zero,5,1,1,1
5491,166578,17.4121,1.5857,5792,6838,IISPH,5,2000,74,0.06899999,0.0067645204,3.4675506E-06,Zero,5,1,1,1
5492,166592,16.0768,1.4311,5793,6838,IISPH,5,2000,74,0.06899999,0.006765811,3.983621E-06,Zero,5,1,1,1
5493,166607,17.3694,2.4292,5794,6838,IISPH,5,2000,75,0.06899999,0.00676643,3.2861522E-06,Zero,5,1,1,1
5494,166621,16.8715,1.4821,5795,6838,IISPH,5,2000,75,0.06899999,0.0067661847,3.6116635E-06,Zero,5,1,1,1
5495,166636,17.4496,1.5064,5796,6838,IISPH,5,2000,74,0.06899999,0.0067651654,4.035308E-06,Zero,5,1,1,1
5496,166650,17.2508,1.5082,5797,6838,IISPH,5,2000,75,0.06899999,0.0067671523,3.1754832E-06,Zero,5,1,1,1
5497,166665,16.585,1.5107,5798,6838,IISPH,5,2000,74,0.06899999,0.006765153,3.3914432E-06,Zero,5,1,1,1
5498,166679,17.2963,1.5029,5799,6838,IISPH,5,2000,75,0.06899999,0.006766146,3.0731323E-06,Zero,5,1,1,1
5499,166694,21.0616,3.0261,5800,6838,IISPH,5,2000,74,0.06899999,0.006765114,3.7707964E-06,Zero,5,1,1,1
5500,166708,16.8753,1.4812,5801,6838,IISPH,5,2000,75,0.06899999,0.006765475,3.3860304E-06,Zero,5,1,1,1
5501,166723,17.8803,2.2803,5802,6838,IISPH,5,2000,76,0.06899999,0.0067677973,4.545082E-06,Zero,5,1,1,1
5502,166738,17.1617,1.4732,5803,6838,IISPH,5,2000,75,0.06899999,0.006766417,3.5243716E-06,Zero,5,1,1,1
5503,166752,17.3829,1.4786,5804,6838,IISPH,5,2000,75,0.06899999,0.0067657204,3.6722558E-06,Zero,5,1,1,1
5504,166767,17.3831,1.4385,5805,6838,IISPH,5,2000,75,0.06899999,0.006765991,3.3165063E-06,Zero,5,1,1,1
5505,166781,17.6382,1.4605,5806,6838,IISPH,5,2000,75,0.06899999,0.006765566,3.0494286E-06,Zero,5,1,1,1
5506,166796,17.3889,1.4918,5807,6838,IISPH,5,2000,76,0.06899999,0.0067667137,4.3777623E-06,Zero,5,1,1,1
5507,166810,17.5592,1.6592,5808,6838,IISPH,5,2000,74,0.06899999,0.006764637,3.119663E-06,Zero,5,1,1,1
5508,166825,17.6281,2.3219,5809,6838,IISPH,5,2000,74,0.06899999,0.006764714,3.99603E-06,Zero,5,1,1,1
5509,166839,17.8676,2.3246,5810,6838,IISPH,5,2000,74,0.06899999,0.006765153,3.5266087E-06,Zero,5,1,1,1
5510,166854,17.5945,1.5146,5811,6838,IISPH,5,2000,73,0.06899999,0.006764895,4.422888E-06,Zero,5,1,1,1
5511,166868,17.9443,1.5298,5812,6838,IISPH,5,2000,75,0.06899999,0.0067666234,3.3528102E-06,Zero,5,1,1,1
5512,166883,17.8828,1.5911,5813,6838,IISPH,5,2000,76,0.06899999,0.006766778,4.6269697E-06,Zero,5,1,1,1
5513,166897,19.1524,1.4475,5814,6838,IISPH,5,2000,75,0.06899999,0.0067660944,3.916458E-06,Zero,5,1,1,1
5514,166912,17.1374,1.4551,5815,6838,IISPH,5,2000,74,0.06899999,0.0067649977,3.51362E-06,Zero,5,1,1,1
5515,166926,17.0446,1.4637,5816,6838,IISPH,5,2000,74,0.06899999,0.0067643533,4.2479523E-06,Zero,5,1,1,1
5516,166941,17.7814,2.2841,5817,6838,IISPH,5,2000,75,0.06899999,0.0067657465,3.822953E-06,Zero,5,1,1,1
5517,166955,17.0222,1.4876,5818,6838,IISPH,5,2000,74,0.06899999,0.0067645465,4.504685E-06,Zero,5,1,1,1
5518,166970,18.2805,1.4726,5819,6838,IISPH,5,2000,76,0.06899999,0.0067670625,5.601627E-06,Zero,5,1,1,1
5519,166984,17.4491,1.5031,5820,6838,IISPH,5,2000,75,0.06899999,0.0067655914,2.5833547E-06,Zero,5,1,1,1
5520,166999,18.2862,1.5661,5821,6838,IISPH,5,2000,76,0.06899999,0.0067668944,3.7821053E-06,Zero,5,1,1,1
5521,167014,17.0183,1.4935,5822,6838,IISPH,5,2000,73,0.06899999,0.0067639914,4.983261E-06,Zero,5,1,1,1
5522,167028,17.0671,1.4469,5823,6838,IISPH,5,2000,73,0.06899999,0.0067638624,5.2468386E-06,Zero,5,1,1,1
5523,167043,18.0806,1.5062,5824,6838,IISPH,5,2000,76,0.06899999,0.00676772,4.3549885E-06,Zero,5,1,1,1
5524,167057,18.1173,2.1807,5825,6838,IISPH,5,2000,75,0.06899999,0.0067658625,2.9876169E-06,Zero,5,1,1,1
5525,167072,18.1889,1.4903,5826,6838,IISPH,5,2000,76,0.06899999,0.00676643,3.953467E-06,Zero,5,1,1,1
5526,167086,17.391,1.4737,5827,6838,IISPH,5,2000,74,0.06899999,0.0067650108,3.5177793E-06,Zero,5,1,1,1
5527,167101,17.5076,1.4712,5828,6838,IISPH,5,2000,76,0.06899999,0.006766946,4.17342E-06,Zero,5,1,1,1
5528,167115,17.7787,1.4923,5829,6838,IISPH,5,2000,75,0.06899999,0.0067667654,3.183304E-06,Zero,5,1,1,1
5529,167130,17.55,1.5229,5830,6838,IISPH,5,2000,75,0.06899999,0.0067663006,3.3936683E-06,Zero,5,1,1,1
5530,167144,17.0996,1.4325,5831,6838,IISPH,5,2000,74,0.06899999,0.0067649204,3.909981E-06,Zero,5,1,1,1
5531,167159,17.5008,2.323,5832,6838,IISPH,5,2000,74,0.06899999,0.0067658494,4.4206345E-06,Zero,5,1,1,1
5532,167173,18.5505,2.3469,5833,6838,IISPH,5,2000,76,0.06899999,0.00676714,3.9637075E-06,Zero,5,1,1,1
5533,167188,17.2289,1.4747,5834,6838,IISPH,5,2000,74,0.06899999,0.006764198,4.484446E-06,Zero,5,1,1,1
5534,167202,17.4118,1.5355,5835,6838,IISPH,5,2000,74,0.06899999,0.006765127,4.0770215E-06,Zero,5,1,1,1
5535,167217,16.6086,1.4617,5836,6838,IISPH,5,2000,73,0.06899999,0.00676425,4.654913E-06,Zero,5,1,1,1
5536,167231,17.3031,1.4355,5837,6838,IISPH,5,2000,73,0.06899999,0.0067645335,4.380752E-06,Zero,5,1,1,1
5537,167246,18.689,1.7044,5838,6838,IISPH,5,2000,74,0.06899999,0.0067651398,3.3524682E-06,Zero,5,1,1,1
5538,167260,17.4814,1.4572,5839,6838,IISPH,5,2000,75,0.06899999,0.006765114,3.256629E-06,Zero,5,1,1,1
