sample,simulationStep,simulationStepsTime,neighborSearchTime,timeSteps,particles,solver,fViscosity,stiffness,iterations,timeStep,densityError,cfl,boundary,bViscosity,gamma1,gamma2,gamma3
5315,159085,8.3537,1.5667,5570,6508,IISPH,5,2000,20,0.035,0.0034482188,0.00011435368,Extrapolation,5,1,1.3800005,1
5316,159113,8.1934,1.5806,5571,6508,IISPH,5,2000,20,0.035,0.0034490316,0.00011744491,Extrapolation,5,1,1.3800005,1
5317,159142,8.5525,1.4572,5572,6508,IISPH,5,2000,22,0.035,0.0034507702,0.00012089852,Extrapolation,5,1,1.3800005,1
5318,159170,9.2753,1.4644,5573,6508,IISPH,5,2000,22,0.035,0.0034540663,0.00012109958,Extrapolation,5,1,1.3800005,1
5319,159199,8.3124,1.4795,5574,6508,IISPH,5,2000,20,0.035,0.003448061,0.00012160853,Extrapolation,5,1,1.3800005,1
5320,159227,8.5548,1.4529,5575,6508,IISPH,5,2000,21,0.035,0.0034513795,0.00012040922,Extrapolation,5,1,1.3800005,1
5321,159256,9.02,1.5524,5576,6508,IISPH,5,2000,22,0.035,0.0034523054,0.00011912978,Extrapolation,5,1,1.3800005,1
5322,159284,8.1538,1.6825,5577,6508,IISPH,5,2000,20,0.035,0.0034495282,0.00011686852,Extrapolation,5,1,1.3800005,1
5323,159312,9.0275,2.1946,5578,6508,IISPH,5,2000,21,0.035,0.003450025,0.000113143695,Extrapolation,5,1,1.3800005,1
5324,159341,9.5991,2.2116,5579,6508,IISPH,5,2000,22,0.035,0.0034522377,0.000114182214,Extrapolation,5,1,1.3800005,1
5325,159369,8.8058,1.6875,5580,6508,IISPH,5,2000,21,0.035,0.0034498218,0.00011628741,Extrapolation,5,1,1.3800005,1
5326,159398,8.8324,1.5076,5581,6508,IISPH,5,2000,22,0.035,0.0034530957,0.000115939416,Extrapolation,5,1,1.3800005,1
5327,159426,7.6292,1.4584,5582,6508,IISPH,5,2000,19,0.035,0.0034490994,0.00012138458,Extrapolation,5,1,1.3800005,1
5328,159455,8.724,1.4947,5583,6508,IISPH,5,2000,21,0.035,0.003453005,0.0001268951,Extrapolation,5,1,1.3800005,1
5329,159483,7.9647,1.4613,5584,6508,IISPH,5,2000,20,0.035,0.003451199,0.00013590697,Extrapolation,5,1,1.3800005,1
5330,159512,8.8297,1.4394,5585,6508,IISPH,5,2000,23,0.035,0.0034525313,0.00014307203,Extrapolation,5,1,1.3800005,1
5331,159540,8.6542,1.6065,5586,6508,IISPH,5,2000,20,0.035,0.003451312,0.00015219669,Extrapolation,5,1,1.3800005,1
5332,159568,7.6739,1.4499,5587,6508,IISPH,5,2000,20,0.035,0.0034498444,0.0001588898,Extrapolation,5,1,1.3800005,1
5333,159597,8.6549,1.449,5588,6508,IISPH,5,2000,22,0.035,0.00345217,0.00016438156,Extrapolation,5,1,1.3800005,1
5334,159625,8.1241,1.461,5589,6508,IISPH,5,2000,21,0.035,0.003451741,0.00017121453,Extrapolation,5,1,1.3800005,1
5335,159654,8.2885,1.4541,5590,6508,IISPH,5,2000,21,0.035,0.0034519667,0.00017554553,Extrapolation,5,1,1.3800005,1
5336,159682,9.0811,2.3084,5591,6508,IISPH,5,2000,21,0.035,0.0034525085,0.00017999267,Extrapolation,5,1,1.3800005,1
5337,159711,8.8711,2.2284,5592,6508,IISPH,5,2000,21,0.035,0.003453073,0.00018071364,Extrapolation,5,1,1.3800005,1
5338,159739,9.0363,1.4545,5593,6508,IISPH,5,2000,23,0.035,0.0034558726,0.00018119471,Extrapolation,5,1,1.3800005,1
5339,159768,8.7362,1.4513,5594,6508,IISPH,5,2000,22,0.035,0.003450612,0.00018251302,Extrapolation,5,1,1.3800005,1
5340,159796,8.5806,1.4671,5595,6508,IISPH,5,2000,22,0.035,0.003451854,0.00018077565,Extrapolation,5,1,1.3800005,1
5341,159824,7.6151,1.4894,5596,6508,IISPH,5,2000,20,0.035,0.0034510184,0.0001783699,Extrapolation,5,1,1.3800005,1
5342,159853,8.6581,1.4517,5597,6508,IISPH,5,2000,22,0.035,0.0034530505,0.00017290338,Extrapolation,5,1,1.3800005,1
5343,159881,8.9308,1.4491,5598,6508,IISPH,5,2000,21,0.035,0.0034511087,0.00016837042,Extrapolation,5,1,1.3800005,1
5344,159910,9.3231,1.7226,5599,6508,IISPH,5,2000,22,0.035,0.0034539308,0.00015996194,Extrapolation,5,1,1.3800005,1
5345,159938,7.7275,1.4612,5600,6508,IISPH,5,2000,20,0.035,0.0034512216,0.00015292676,Extrapolation,5,1,1.3800005,1
5346,159967,8.6068,1.4872,5601,6508,IISPH,5,2000,22,0.035,0.0034536147,0.00014375059,Extrapolation,5,1,1.3800005,1
5347,159995,8.141,1.441,5602,6508,IISPH,5,2000,20,0.035,0.003450996,0.00013262655,Extrapolation,5,1,1.3800005,1
5348,160024,8.3208,1.4488,5603,6508,IISPH,5,2000,21,0.035,0.0034528023,0.00012099334,Extrapolation,5,1,1.3800005,1
5349,160052,8.8535,2.3937,5604,6508,IISPH,5,2000,20,0.035,0.003452215,0.00011089651,Extrapolation,5,1,1.3800005,1
5350,160080,8.3598,1.5328,5605,6508,IISPH,5,2000,22,0.035,0.0034531634,9.705965E-05,Extrapolation,5,1,1.3800005,1
5351,160109,8.7281,1.4764,5606,6508,IISPH,5,2000,19,0.035,0.0034513571,8.7037915E-05,Extrapolation,5,1,1.3800005,1
5352,160137,8.7931,1.5742,5607,6508,IISPH,5,2000,22,0.035,0.003454789,8.065359E-05,Extrapolation,5,1,1.3800005,1
5353,160166,8.0584,1.4939,5608,6508,IISPH,5,2000,21,0.035,0.003452644,7.933411E-05,Extrapolation,5,1,1.3800005,1
5354,160194,8.3385,1.4654,5609,6508,IISPH,5,2000,21,0.035,0.003453502,7.9932375E-05,Extrapolation,5,1,1.3800005,1
5355,160223,8.0289,1.471,5610,6508,IISPH,5,2000,21,0.035,0.0034520344,7.78944E-05,Extrapolation,5,1,1.3800005,1
5356,160251,8.7803,1.4683,5611,6508,IISPH,5,2000,21,0.035,0.0034533439,7.8007615E-05,Extrapolation,5,1,1.3800005,1
5357,160280,8.68,1.457,5612,6508,IISPH,5,2000,20,0.035,0.003450883,7.561852E-05,Extrapolation,5,1,1.3800005,1
5358,160308,8.0234,1.4709,5613,6508,IISPH,5,2000,21,0.035,0.003452644,7.505485E-05,Extrapolation,5,1,1.3800005,1
5359,160336,8.331,1.4443,5614,6508,IISPH,5,2000,20,0.035,0.00345217,7.295451E-05,Extrapolation,5,1,1.3800005,1
5360,160365,9.1293,1.9469,5615,6508,IISPH,5,2000,21,0.035,0.003452757,7.2522555E-05,Extrapolation,5,1,1.3800005,1
5361,160393,9.0507,2.1774,5616,6508,IISPH,5,2000,20,0.035,0.003452531,7.034414E-05,Extrapolation,5,1,1.3800005,1
5362,160422,9.5783,2.2083,5617,6508,IISPH,5,2000,22,0.035,0.0034537956,7.1759285E-05,Extrapolation,5,1,1.3800005,1
5363,160450,8.0575,1.5771,5618,6508,IISPH,5,2000,21,0.035,0.0034526892,7.5434065E-05,Extrapolation,5,1,1.3800005,1
5364,160479,8.4739,1.4774,5619,6508,IISPH,5,2000,22,0.035,0.003453389,7.982757E-05,Extrapolation,5,1,1.3800005,1
5365,160507,7.7455,1.4726,5620,6508,IISPH,5,2000,22,0.035,0.003455534,8.380014E-05,Extrapolation,5,1,1.3800005,1
5366,160536,8.1475,1.483,5621,6508,IISPH,5,2000,21,0.035,0.0034522603,8.5862484E-05,Extrapolation,5,1,1.3800005,1
5367,160564,7.9394,1.4665,5622,6508,IISPH,5,2000,22,0.035,0.0034529828,8.960312E-05,Extrapolation,5,1,1.3800005,1
5368,160592,8.087,1.5006,5623,6508,IISPH,5,2000,21,0.035,0.0034514477,9.294322E-05,Extrapolation,5,1,1.3800005,1
5369,160621,8.3712,1.4731,5624,6508,IISPH,5,2000,21,0.035,0.0034536375,9.451552E-05,Extrapolation,5,1,1.3800005,1
5370,160649,7.7598,1.4617,5625,6508,IISPH,5,2000,22,0.035,0.003454676,9.7116594E-05,Extrapolation,5,1,1.3800005,1
5371,160678,8.5475,1.4616,5626,6508,IISPH,5,2000,23,0.035,0.0034557823,9.675974E-05,Extrapolation,5,1,1.3800005,1
5372,160706,8.0471,1.4637,5627,6508,IISPH,5,2000,20,0.035,0.0034512668,9.813378E-05,Extrapolation,5,1,1.3800005,1
5373,160735,7.939,1.6095,5628,6508,IISPH,5,2000,21,0.035,0.0034541117,9.910572E-05,Extrapolation,5,1,1.3800005,1
5374,160763,9.1552,2.2002,5629,6508,IISPH,5,2000,21,0.035,0.0034521022,9.671632E-05,Extrapolation,5,1,1.3800005,1
5375,160792,8.5777,2.1471,5630,6508,IISPH,5,2000,22,0.035,0.0034555115,9.7538E-05,Extrapolation,5,1,1.3800005,1
5376,160820,8.6842,1.4954,5631,6508,IISPH,5,2000,21,0.035,0.0034519667,9.4683826E-05,Extrapolation,5,1,1.3800005,1
5377,160848,7.6249,1.455,5632,6508,IISPH,5,2000,21,0.035,0.003453299,9.429497E-05,Extrapolation,5,1,1.3800005,1
5378,160877,8.0968,1.5673,5633,6508,IISPH,5,2000,21,0.035,0.0034534119,9.3794086E-05,Extrapolation,5,1,1.3800005,1
5379,160905,11.2352,3.6068,5634,6508,IISPH,5,2000,22,0.035,0.003454789,9.272515E-05,Extrapolation,5,1,1.3800005,1
5380,160934,7.9058,1.4647,5635,6508,IISPH,5,2000,21,0.035,0.0034529602,9.14555E-05,Extrapolation,5,1,1.3800005,1
5381,160962,8.2628,2.1767,5636,6508,IISPH,5,2000,21,0.035,0.0034519217,8.797241E-05,Extrapolation,5,1,1.3800005,1
5382,160991,8.7688,2.1772,5637,6508,IISPH,5,2000,21,0.035,0.0034540212,8.534891E-05,Extrapolation,5,1,1.3800005,1
5383,161019,7.875,1.4548,5638,6508,IISPH,5,2000,22,0.035,0.0034529602,8.4292005E-05,Extrapolation,5,1,1.3800005,1
5384,161048,8.7261,1.6391,5639,6508,IISPH,5,2000,21,0.035,0.0034534794,8.480503E-05,Extrapolation,5,1,1.3800005,1
5385,161076,8.3248,1.4701,5640,6508,IISPH,5,2000,22,0.035,0.0034554887,8.336026E-05,Extrapolation,5,1,1.3800005,1
5386,161104,7.4367,1.4896,5641,6508,IISPH,5,2000,20,0.035,0.0034521022,8.7101216E-05,Extrapolation,5,1,1.3800005,1
5387,161133,8.0545,1.5627,5642,6508,IISPH,5,2000,21,0.035,0.0034536829,8.396532E-05,Extrapolation,5,1,1.3800005,1
5388,161161,9.2428,1.4602,5643,6508,IISPH,5,2000,22,0.035,0.0034566626,8.183058E-05,Extrapolation,5,1,1.3800005,1
5389,161190,8.4379,1.4546,5644,6508,IISPH,5,2000,22,0.035,0.0034531408,7.862945E-05,Extrapolation,5,1,1.3800005,1
5390,161218,8.589,1.6232,5645,6508,IISPH,5,2000,22,0.035,0.0034552405,7.434509E-05,Extrapolation,5,1,1.3800005,1
5391,161247,7.7568,1.4577,5646,6508,IISPH,5,2000,21,0.035,0.0034532086,7.243902E-05,Extrapolation,5,1,1.3800005,1
5392,161275,9.5856,1.7187,5647,6508,IISPH,5,2000,22,0.035,0.0034551276,7.211906E-05,Extrapolation,5,1,1.3800005,1
5393,161304,7.8603,1.4489,5648,6508,IISPH,5,2000,22,0.035,0.0034565048,7.1641894E-05,Extrapolation,5,1,1.3800005,1
5394,161332,8.1068,2.217,5649,6508,IISPH,5,2000,20,0.035,0.0034531634,6.7366134E-05,Extrapolation,5,1,1.3800005,1
5395,161360,7.9896,1.4536,5650,6508,IISPH,5,2000,21,0.035,0.0034550824,6.716715E-05,Extrapolation,5,1,1.3800005,1
5396,161389,7.8908,1.6131,5651,6508,IISPH,5,2000,21,0.035,0.0034539534,6.60094E-05,Extrapolation,5,1,1.3800005,1
5397,161417,8.0558,1.4377,5652,6508,IISPH,5,2000,21,0.035,0.0034558503,7.0108086E-05,Extrapolation,5,1,1.3800005,1
5398,161446,7.8137,1.4967,5653,6508,IISPH,5,2000,20,0.035,0.0034547437,6.891079E-05,Extrapolation,5,1,1.3800005,1
5399,161474,8.2044,1.4884,5654,6508,IISPH,5,2000,20,0.035,0.0034528472,6.943217E-05,Extrapolation,5,1,1.3800005,1
5400,161503,7.8169,1.4718,5655,6508,IISPH,5,2000,21,0.035,0.003452915,7.0352275E-05,Extrapolation,5,1,1.3800005,1
5401,161531,8.8037,1.5773,5656,6508,IISPH,5,2000,21,0.035,0.0034552857,7.2339186E-05,Extrapolation,5,1,1.3800005,1
5402,161560,4.3451,2.2374,5657,6508,IISPH,5,2000,3,0.035,1.8739337E-06,0.00038626368,Extrapolation,5,1,1.3600005,1
5403,161588,14.0538,1.6004,5658,6508,IISPH,5,2000,41,0.035,0.0034671614,0.0014595682,Extrapolation,5,1,1.3600005,1
5404,161616,8.0428,1.5126,5659,6508,IISPH,5,2000,21,0.035,0.0034344466,0.0003923543,Extrapolation,5,1,1.3600005,1
5405,161645,7.76,1.4629,5660,6508,IISPH,5,2000,20,0.035,0.0034636166,0.0002410477,Extrapolation,5,1,1.3600005,1
5406,161673,7.8738,1.4736,5661,6508,IISPH,5,2000,22,0.035,0.0034046443,0.0002782798,Extrapolation,5,1,1.3600005,1
5407,161702,7.697,1.4583,5662,6508,IISPH,5,2000,20,0.035,0.0034608396,0.00021962602,Extrapolation,5,1,1.3600005,1
5408,161730,7.9474,1.4626,5663,6508,IISPH,5,2000,20,0.035,0.003439504,0.00019881784,Extrapolation,5,1,1.3600005,1
5409,161759,7.3726,1.4984,5664,6508,IISPH,5,2000,20,0.035,0.003424693,0.0001906196,Extrapolation,5,1,1.3600005,1
5410,161787,9.0838,1.4541,5665,6508,IISPH,5,2000,23,0.035,0.003462646,0.00021841569,Extrapolation,5,1,1.3600005,1
5411,161816,8.7224,2.3119,5666,6508,IISPH,5,2000,21,0.035,0.0034374495,0.00018770245,Extrapolation,5,1,1.3600005,1
5412,161844,7.9142,1.4576,5667,6508,IISPH,5,2000,21,0.035,0.0034516733,0.00023592052,Extrapolation,5,1,1.3600005,1
5413,161872,8.1286,1.4445,5668,6508,IISPH,5,2000,22,0.035,0.0034576561,0.00022657034,Extrapolation,5,1,1.3600005,1
5414,161901,7.8094,1.5985,5669,6508,IISPH,5,2000,20,0.035,0.0034454195,0.00019099242,Extrapolation,5,1,1.3600005,1
5415,161929,8.8853,2.2965,5670,6508,IISPH,5,2000,22,0.035,0.0034543148,0.00020621678,Extrapolation,5,1,1.3600005,1
5416,161958,7.6515,1.4762,5671,6508,IISPH,5,2000,21,0.035,0.003449822,0.00022938309,Extrapolation,5,1,1.3600005,1
5417,161986,9.0961,1.532,5672,6508,IISPH,5,2000,22,0.035,0.0034570466,0.00023640173,Extrapolation,5,1,1.3600005,1
5418,162015,9.0464,1.4656,5673,6508,IISPH,5,2000,21,0.035,0.0034464127,0.00023487,Extrapolation,5,1,1.3600005,1
5419,162043,7.321,1.471,5674,6508,IISPH,5,2000,20,0.035,0.003450996,0.00019153305,Extrapolation,5,1,1.3600005,1
5420,162072,7.4873,1.65,5675,6508,IISPH,5,2000,19,0.035,0.00344998,0.00016286735,Extrapolation,5,1,1.3600005,1
5421,162100,8.2298,1.4444,5676,6508,IISPH,5,2000,22,0.035,0.003441107,0.00018327597,Extrapolation,5,1,1.3600005,1
5422,162128,7.8976,1.4375,5677,6508,IISPH,5,2000,19,0.035,0.0034479029,0.00016703318,Extrapolation,5,1,1.3600005,1
5423,162157,8.8116,1.984,5678,6508,IISPH,5,2000,21,0.035,0.0034467063,0.00017537351,Extrapolation,5,1,1.3600005,1
5424,162185,7.5863,1.4543,5679,6508,IISPH,5,2000,20,0.035,0.0034416036,0.00018649572,Extrapolation,5,1,1.3600005,1
5425,162214,8.4527,1.4462,5680,6508,IISPH,5,2000,22,0.035,0.0034546535,0.00019347975,Extrapolation,5,1,1.3600005,1
5426,162242,7.9641,1.4506,5681,6508,IISPH,5,2000,21,0.035,0.0034431163,0.00018149982,Extrapolation,5,1,1.3600005,1
5427,162271,8.8378,1.8379,5682,6508,IISPH,5,2000,21,0.035,0.0034432067,0.00019417306,Extrapolation,5,1,1.3600005,1
5428,162299,8.6038,2.1688,5683,6508,IISPH,5,2000,22,0.035,0.0034464803,0.00020783089,Extrapolation,5,1,1.3600005,1
5429,162328,9.5161,2.1147,5684,6508,IISPH,5,2000,22,0.035,0.0034461191,0.00021887956,Extrapolation,5,1,1.3600005,1
5430,162356,8.8323,1.5126,5685,6508,IISPH,5,2000,22,0.035,0.0034531858,0.0002199383,Extrapolation,5,1,1.3600005,1
5431,162384,8.3013,1.6817,5686,6508,IISPH,5,2000,21,0.035,0.0034435678,0.00020805458,Extrapolation,5,1,1.3600005,1
5432,162413,7.3858,1.4625,5687,6508,IISPH,5,2000,20,0.035,0.0034448772,0.00022109003,Extrapolation,5,1,1.3600005,1
5433,162441,8.8319,1.57,5688,6508,IISPH,5,2000,22,0.035,0.0034532535,0.0002318489,Extrapolation,5,1,1.3600005,1
5434,162470,7.7955,1.473,5689,6508,IISPH,5,2000,22,0.035,0.0034505895,0.00021685119,Extrapolation,5,1,1.3600005,1
5435,162498,8.4456,1.4519,5690,6508,IISPH,5,2000,20,0.035,0.003451312,0.00023752417,Extrapolation,5,1,1.3600005,1
5436,162527,11.4522,3.5641,5691,6508,IISPH,5,2000,22,0.035,0.0034474737,0.00023469316,Extrapolation,5,1,1.3600005,1
5437,162555,7.1532,1.4747,5692,6508,IISPH,5,2000,19,0.035,0.0034428681,0.00024262062,Extrapolation,5,1,1.3600005,1
5438,162584,9.1157,1.4708,5693,6508,IISPH,5,2000,22,0.035,0.0034470223,0.00023624701,Extrapolation,5,1,1.3600005,1
5439,162612,7.2856,1.474,5694,6508,IISPH,5,2000,20,0.035,0.003445058,0.0002318426,Extrapolation,5,1,1.3600005,1
5440,162640,8.8414,2.1914,5695,6508,IISPH,5,2000,22,0.035,0.003448332,0.00023742346,Extrapolation,5,1,1.3600005,1
5441,162669,8.6845,2.1562,5696,6508,IISPH,5,2000,22,0.035,0.0034498218,0.00022691183,Extrapolation,5,1,1.3600005,1
5442,162697,8.8473,1.5448,5697,6508,IISPH,5,2000,23,0.035,0.0034475415,0.00023815068,Extrapolation,5,1,1.3600005,1
5443,162726,7.9655,1.4539,5698,6508,IISPH,5,2000,20,0.035,0.0034439294,0.000271,Extrapolation,5,1,1.3600005,1
5444,162754,7.2951,1.4545,5699,6508,IISPH,5,2000,20,0.035,0.003445329,0.00028564397,Extrapolation,5,1,1.3600005,1
5445,162783,8.891,1.5942,5700,6508,IISPH,5,2000,21,0.035,0.0034485124,0.00029132102,Extrapolation,5,1,1.3600005,1
5446,162811,8.0174,1.4561,5701,6508,IISPH,5,2000,23,0.035,0.0034455096,0.0003189439,Extrapolation,5,1,1.3600005,1
5447,162840,7.7829,1.4552,5702,6508,IISPH,5,2000,20,0.035,0.0034425743,0.00035339236,Extrapolation,5,1,1.3600005,1
5448,162868,9.0661,2.1793,5703,6508,IISPH,5,2000,21,0.035,0.003442981,0.00038850232,Extrapolation,5,1,1.3600005,1
5449,162896,7.5721,1.4589,5704,6508,IISPH,5,2000,20,0.035,0.0034410392,0.00042106173,Extrapolation,5,1,1.3600005,1
5450,162925,8.2058,1.6657,5705,6508,IISPH,5,2000,22,0.035,0.0034461417,0.00044769092,Extrapolation,5,1,1.3600005,1
5451,162953,8.5398,1.5966,5706,6508,IISPH,5,2000,21,0.035,0.0034446064,0.00046257974,Extrapolation,5,1,1.3600005,1
5452,162982,7.9834,1.5911,5707,6508,IISPH,5,2000,21,0.035,0.0034435904,0.0004757975,Extrapolation,5,1,1.3600005,1
5453,163010,9.3469,2.1826,5708,6508,IISPH,5,2000,23,0.035,0.0034457806,0.0004891787,Extrapolation,5,1,1.3600005,1
5454,163039,8.9395,2.3686,5709,6508,IISPH,5,2000,20,0.035,0.0034439294,0.00049447827,Extrapolation,5,1,1.3600005,1
5455,163067,7.8674,1.7149,5710,6508,IISPH,5,2000,20,0.035,0.0034415587,0.00049056555,Extrapolation,5,1,1.3600005,1
5456,163096,7.5697,1.6074,5711,6508,IISPH,5,2000,20,0.035,0.0034419876,0.0004782101,Extrapolation,5,1,1.3600005,1
5457,163124,8.0581,1.474,5712,6508,IISPH,5,2000,22,0.035,0.0034433422,0.00046841573,Extrapolation,5,1,1.3600005,1
5458,163152,8.1661,2.1838,5713,6508,IISPH,5,2000,21,0.035,0.0034416488,0.00046076073,Extrapolation,5,1,1.3600005,1
5459,163181,8.5035,2.3224,5714,6508,IISPH,5,2000,21,0.035,0.0034417615,0.00044953742,Extrapolation,5,1,1.3600005,1
5460,163209,7.6059,1.5762,5715,6508,IISPH,5,2000,19,0.035,0.0034390073,0.000428445,Extrapolation,5,1,1.3600005,1
5461,163238,7.4262,1.6111,5716,6508,IISPH,5,2000,20,0.035,0.0034401587,0.00039569504,Extrapolation,5,1,1.3600005,1
5462,163266,7.272,1.4677,5717,6508,IISPH,5,2000,20,0.035,0.0034444712,0.00035717522,Extrapolation,5,1,1.3600005,1
5463,163295,7.3784,1.4507,5718,6508,IISPH,5,2000,21,0.035,0.0034449,0.0003173335,Extrapolation,5,1,1.3600005,1
5464,163323,8.8381,2.294,5719,6508,IISPH,5,2000,21,0.035,0.003443929,0.00028714078,Extrapolation,5,1,1.3600005,1
5465,163352,8.4286,2.3297,5720,6508,IISPH,5,2000,21,0.035,0.0034481513,0.00030453134,Extrapolation,5,1,1.3600005,1
5466,163380,8.1224,1.493,5721,6508,IISPH,5,2000,21,0.035,0.003446932,0.00032238621,Extrapolation,5,1,1.3600005,1
5467,163408,8.0723,1.4897,5722,6508,IISPH,5,2000,21,0.035,0.0034471801,0.00034305512,Extrapolation,5,1,1.3600005,1
5468,163437,8.003,1.443,5723,6508,IISPH,5,2000,21,0.035,0.0034465708,0.0003670144,Extrapolation,5,1,1.3600005,1
5469,163465,7.7885,1.4708,5724,6508,IISPH,5,2000,22,0.035,0.003448264,0.0003936699,Extrapolation,5,1,1.3600005,1
5470,163494,8.0023,1.4659,5725,6508,IISPH,5,2000,20,0.035,0.0034466835,0.00042507824,Extrapolation,5,1,1.3600005,1
5471,163522,8.5469,1.4487,5726,6508,IISPH,5,2000,22,0.035,0.0034496638,0.00045752942,Extrapolation,5,1,1.3600005,1
5472,163551,8.9468,2.3118,5727,6508,IISPH,5,2000,22,0.035,0.0034539308,0.00049622566,Extrapolation,5,1,1.3600005,1
5473,163579,7.3797,1.4631,5728,6508,IISPH,5,2000,20,0.035,0.0034496414,0.0005390838,Extrapolation,5,1,1.3600005,1
5474,163608,7.9555,1.4542,5729,6508,IISPH,5,2000,22,0.035,0.0034541567,0.0005897529,Extrapolation,5,1,1.3600005,1
5475,163636,7.6903,1.4621,5730,6508,IISPH,5,2000,22,0.035,0.0034565048,0.00064600684,Extrapolation,5,1,1.3600005,1
5476,163664,7.8269,1.4725,5731,6508,IISPH,5,2000,21,0.035,0.0034574755,0.00071280653,Extrapolation,5,1,1.3600005,1
5477,163693,8.3974,1.4721,5732,6508,IISPH,5,2000,21,0.035,0.0034590333,0.0007933122,Extrapolation,5,1,1.3600005,1
5478,163721,7.6755,1.4624,5733,6508,IISPH,5,2000,20,0.035,0.0034603656,0.00088448246,Extrapolation,5,1,1.3600005,1
5479,163750,8.9174,1.5628,5734,6508,IISPH,5,2000,22,0.035,0.0034685386,0.000992297,Extrapolation,5,1,1.3600005,1
5480,163778,8.0347,1.5707,5735,6508,IISPH,5,2000,23,0.035,0.003474183,0.0011035829,Extrapolation,5,1,1.3600005,1
5481,163807,7.4533,1.4598,5736,6508,IISPH,5,2000,21,0.035,0.003478134,0.0012130742,Extrapolation,5,1,1.3600005,1
5482,163835,8.3075,1.5612,5737,6508,IISPH,5,2000,22,0.035,0.0034851332,0.0012885584,Extrapolation,5,1,1.3600005,1
5483,163864,7.1722,1.4511,5738,6508,IISPH,5,2000,20,0.035,0.003485946,0.0012952116,Extrapolation,5,1,1.3600005,1
5484,163892,9.0465,2.16,5739,6508,IISPH,5,2000,22,0.035,0.003494435,0.0012041065,Extrapolation,5,1,1.3600005,1
5485,163920,7.655,1.4654,5740,6508,IISPH,5,2000,20,0.035,0.0034854717,0.0010214812,Extrapolation,5,1,1.3600005,1
5486,163949,8.7371,1.4427,5741,6508,IISPH,5,2000,23,0.035,0.003477863,0.0008623722,Extrapolation,5,1,1.3600005,1
5487,163977,7.5358,1.5006,5742,6508,IISPH,5,2000,21,0.035,0.0034676355,0.0007622512,Extrapolation,5,1,1.3600005,1
5488,164006,8.6564,1.6064,5743,6508,IISPH,5,2000,23,0.035,0.0034634813,0.00078063697,Extrapolation,5,1,1.3600005,1
5489,164034,7.8742,1.5749,5744,6508,IISPH,5,2000,20,0.035,0.0034562338,0.0008103107,Extrapolation,5,1,1.3600005,1
5490,164063,7.7322,1.697,5745,6508,IISPH,5,2000,20,0.035,0.003458469,0.00080922124,Extrapolation,5,1,1.3600005,1
5491,164091,8.8022,2.2119,5746,6508,IISPH,5,2000,21,0.035,0.0034588983,0.0007740298,Extrapolation,5,1,1.3600005,1
5492,164120,9.4282,2.2679,5747,6508,IISPH,5,2000,23,0.035,0.0034617428,0.00073500414,Extrapolation,5,1,1.3600005,1
5493,164148,7.7106,1.4533,5748,6508,IISPH,5,2000,22,0.035,0.0034638424,0.000753393,Extrapolation,5,1,1.3600005,1
5494,164176,7.9166,1.4541,5749,6508,IISPH,5,2000,22,0.035,0.0034621942,0.0007474936,Extrapolation,5,1,1.3600005,1
5495,164205,7.5832,1.4592,5750,6508,IISPH,5,2000,20,0.035,0.0034591462,0.0007188362,Extrapolation,5,1,1.3600005,1
5496,164233,8.1401,2.1489,5751,6508,IISPH,5,2000,21,0.035,0.0034597106,0.00069393934,Extrapolation,5,1,1.3600005,1
5497,164262,8.2455,2.2029,5752,6508,IISPH,5,2000,22,0.035,0.0034608396,0.00067326386,Extrapolation,5,1,1.3600005,1
5498,164290,8.1343,1.4725,5753,6508,IISPH,5,2000,22,0.035,0.0034562564,0.0006383552,Extrapolation,5,1,1.3600005,1
5499,164319,8.0475,1.4664,5754,6508,IISPH,5,2000,22,0.035,0.0034552405,0.0005917161,Extrapolation,5,1,1.3600005,1
5500,164347,8.3062,1.5885,5755,6508,IISPH,5,2000,21,0.035,0.0034534794,0.00054409745,Extrapolation,5,1,1.3600005,1
5501,164376,8.1327,1.5291,5756,6508,IISPH,5,2000,22,0.035,0.0034540663,0.0004975982,Extrapolation,5,1,1.3600005,1
5502,164404,7.2631,1.4475,5757,6508,IISPH,5,2000,21,0.035,0.0034492575,0.0005032942,Extrapolation,5,1,1.3600005,1
5503,164432,8.1289,2.1639,5758,6508,IISPH,5,2000,21,0.035,0.0034495282,0.0005053716,Extrapolation,5,1,1.3600005,1
5504,164461,7.9732,2.1767,5759,6508,IISPH,5,2000,19,0.035,0.0034448549,0.0004983761,Extrapolation,5,1,1.3600005,1
5505,164489,7.9795,1.5875,5760,6508,IISPH,5,2000,22,0.035,0.0034490768,0.00048366757,Extrapolation,5,1,1.3600005,1
5506,164518,8.0225,1.6951,5761,6508,IISPH,5,2000,21,0.035,0.0034485576,0.00045654332,Extrapolation,5,1,1.3600005,1
5507,164546,7.1754,1.4612,5762,6508,IISPH,5,2000,20,0.035,0.0034512668,0.00042293553,Extrapolation,5,1,1.3600005,1
5508,164575,7.6963,1.4542,5763,6508,IISPH,5,2000,20,0.035,0.0034530957,0.00038114015,Extrapolation,5,1,1.3600005,1
5509,164603,7.6235,1.509,5764,6508,IISPH,5,2000,22,0.035,0.003453773,0.00036725227,Extrapolation,5,1,1.3600005,1
5510,164632,7.8501,1.4762,5765,6508,IISPH,5,2000,20,0.035,0.003454247,0.00038441463,Extrapolation,5,1,1.3600005,1
