sample,relativeDensityError,localPressure,CFL
11027,-0.055582423,19.674559,0.4955
11028,-0.055616993,19.56649,0.4956
11029,-0.05565365,19.447554,0.4957
11030,-0.055689313,19.33212,0.4957
11031,-0.055721898,19.210558,0.4958
11032,-0.055795707,19.092775,0.4959
11033,-0.055777926,18.96288,0.4959
11034,-0.055759545,18.830313,0.496
11035,-0.05574276,18.693743,0.4961
11036,-0.055773653,18.546406,0.4961
11037,-0.055853125,18.399876,0.4962
11038,-0.055803157,18.249548,0.4963
11039,-0.05584677,18.097713,0.4963
11040,-0.05589495,17.92703,0.4964
11041,-0.0559473,17.75448,0.4965
11042,-0.056002434,17.583155,0.4965
11043,-0.05605747,17.418081,0.4966
11044,-0.056109227,17.274654,0.4967
11045,-0.056156512,17.14062,0.4968
11046,-0.056243934,17.028896,0.4968
11047,-0.05628238,16.924313,0.4969
11048,-0.05627324,16.839725,0.497
11049,-0.056308504,16.741013,0.497
11050,-0.056391556,16.631409,0.4971
11051,-0.056435563,16.505396,0.4972
11052,-0.056484338,16.375406,0.4972
11053,-0.056579906,16.247307,0.4973
11054,-0.05663057,16.127907,0.4974
11055,-0.05663534,16.014118,0.4974
11056,-0.05672812,15.908995,0.4975
11057,-0.056778688,15.636469,0.4976
11058,-0.056868393,15.507089,0.4976
11059,-0.056957997,15.360041,0.4977
11060,-0.057003297,15.193621,0.4978
11061,-0.05713572,15.019773,0.4978
11062,-0.057177838,14.846466,0.4979
11063,-0.057173867,14.680911,0.498
11064,-0.0572137,14.536633,0.498
11065,-0.05725612,14.39055,0.4981
11066,-0.057304002,14.237432,0.4982
11067,-0.057357945,14.072804,0.4982
11068,-0.057416257,13.90719,0.4983
11069,-0.05747666,13.754195,0.4984
11070,-0.057581265,13.62227,0.4984
11071,-0.057641663,13.503766,0.4985
11072,-0.057704248,13.379337,0.4986
11073,-0.057770606,13.251057,0.4987
11074,-0.05788455,13.125701,0.4987
11075,-0.057954986,12.992639,0.4988
11076,-0.058022536,12.873363,0.4989
11077,-0.057998892,12.768114,0.4989
11078,-0.05797545,12.672981,0.499
11079,-0.0580435,12.562863,0.4991
11080,-0.058116313,12.433028,0.4991
11081,-0.058192905,12.298595,0.4992
11082,-0.05827049,12.169652,0.4993
11083,-0.058301087,12.039867,0.4993
11084,-0.058358606,11.786286,0.4994
11085,-0.058378376,11.667211,0.4995
11086,-0.05848487,11.549001,0.4995
11087,-0.05855431,11.413618,0.4996
11088,-0.05863547,11.253231,0.4997
11089,-0.058729745,11.067648,0.4997
11090,-0.058834948,10.881385,0.4998
11091,-0.05899101,10.701709,0.4999
11092,-0.05910764,10.504698,0.4999
11093,-0.05918294,10.304154,0.5
11094,-0.05925993,10.098086,0.5001
11095,-0.05938192,9.876162,0.5001
11096,-0.05950401,9.667536,0.5002
11097,-0.05962431,9.482066,0.5003
11098,-0.059784252,9.314988,0.5004
11099,-0.059895314,9.158377,0.5004
11100,-0.060001012,9.0049095,0.5005
11101,-0.06010274,8.851907,0.5006
11102,-0.06020188,8.714565,0.5006
11103,-0.06029993,8.587121,0.5007
11104,-0.060397584,8.456629,0.5008
11105,-0.06049424,8.3281555,0.5008
11106,-0.060588516,8.211108,0.5009
11107,-0.060678817,8.103085,0.501
11108,-0.060632426,8.000202,0.501
11109,-0.060667593,7.908759,0.5011
11110,-0.060697593,7.8201246,0.5012
11111,-0.06068895,7.666487,0.5012
11112,-0.060667094,7.599193,0.5013
11113,-0.0607267,7.5471363,0.5014
11114,-0.06077955,7.490054,0.5014
11115,-0.060780443,7.451471,0.5015
11116,-0.060772594,7.433429,0.5016
11117,-0.0608018,7.425402,0.5016
11118,-0.06082783,7.4255686,0.5017
11119,-0.060852863,7.4238997,0.5018
11120,-0.060876705,7.4254518,0.5018
11121,-0.06094068,7.440982,0.5019
11122,-0.060998496,7.4561114,0.502
11123,-0.060960848,7.4859962,0.502
11124,-0.060914155,7.533394,0.5021
11125,-0.060903825,7.591116,0.5022
11126,-0.060801502,7.673939,0.5023
11127,-0.060739417,7.7669516,0.5023
11128,-0.060719647,7.8588076,0.5024
11129,-0.06070107,7.938364,0.5025
11130,-0.060684282,8.011407,0.5025
11131,-0.06066769,8.0910635,0.5026
11132,-0.06073713,8.174314,0.5027
11133,-0.06067683,8.249665,0.5027
11134,-0.06061663,8.327777,0.5028
11135,-0.060597558,8.389112,0.5029
11136,-0.060573317,8.446768,0.5029
11137,-0.060543217,8.515558,0.503
11138,-0.06050666,8.597811,0.5031
11139,-0.060462452,8.68808,0.5031
11140,-0.060409207,8.77864,0.5032
11141,-0.060347613,8.865152,0.5033
11142,-0.060281057,8.948014,0.5033
11143,-0.060213704,9.033878,0.5034
11144,-0.060150225,9.106898,0.5035
11145,-0.06009211,9.169535,0.5035
11146,-0.06003618,9.228643,0.5036
11147,-0.059976276,9.305351,0.5037
11148,-0.059883393,9.318697,0.5037
11149,-0.05981306,9.420397,0.5038
11150,-0.059656,9.511774,0.5039
11151,-0.059584375,9.606082,0.5039
11152,-0.05951037,9.695664,0.504
11153,-0.059432086,9.82252,0.5041
11154,-0.05935172,9.953809,0.5042
11155,-0.059281487,10.070626,0.5042
11156,-0.05918612,10.172969,0.5043
11157,-0.059149064,10.250274,0.5044
11158,-0.05911847,10.301737,0.5044
11159,-0.059127208,10.381706,0.5045
11160,-0.059086878,10.497684,0.5046
11161,-0.059085485,10.590754,0.5046
11162,-0.059040286,10.6852045,0.5047
11163,-0.05899916,10.737168,0.5048
11164,-0.058962304,10.738791,0.5048
11165,-0.05892386,10.746076,0.5049
11166,-0.058879156,10.77923,0.505
11167,-0.05883177,10.826773,0.505
11168,-0.058790047,10.880145,0.5051
11169,-0.058760542,10.911801,0.5052
11170,-0.058787562,10.92435,0.5052
11171,-0.05877902,10.899964,0.5053
11172,-0.05875021,10.800289,0.5054
11173,-0.05872617,10.822089,0.5054
11174,-0.058692392,10.83129,0.5055
11175,-0.058649875,10.850455,0.5056
11176,-0.058643218,10.89391,0.5056
11177,-0.058633085,10.958275,0.5057
11178,-0.05858024,11.006172,0.5058
11179,-0.058528084,11.057192,0.5058
11180,-0.058478016,11.094456,0.5059
11181,-0.058345396,11.126493,0.506
11182,-0.058300193,11.164579,0.5061
11183,-0.058213867,11.208622,0.5061
11184,-0.058172245,11.259407,0.5062
11185,-0.05813519,11.305342,0.5063
11186,-0.0581034,11.317927,0.5063
11187,-0.058116514,11.305956,0.5064
11188,-0.058083136,11.309509,0.5065
11189,-0.057996906,11.335819,0.5065
11190,-0.05793909,11.390349,0.5066
11191,-0.057909884,11.462939,0.5067
11192,-0.05782574,11.54743,0.5067
11193,-0.05773147,11.665846,0.5068
11194,-0.057630535,11.796939,0.5069
11195,-0.057525136,11.825883,0.5069
11196,-0.057430264,11.9553795,0.507
11197,-0.05738904,12.071796,0.5071
11198,-0.05727728,12.167208,0.5071
11199,-0.057218667,12.238298,0.5072
11200,-0.05720774,12.291209,0.5073
11201,-0.057154693,12.354043,0.5073
11202,-0.057099957,12.426507,0.5074
11203,-0.05704462,12.48995,0.5075
11204,-0.05699068,12.541602,0.5075
11205,-0.056938924,12.578693,0.5076
11206,-0.056845542,12.612637,0.5077
11207,-0.056792296,12.647754,0.5078
11208,-0.056735773,12.699114,0.5078
11209,-0.056633748,12.758698,0.5079
11210,-0.056530233,12.831881,0.508
11211,-0.056469638,12.912701,0.508
11212,-0.056411523,12.983489,0.5081
11213,-0.056355394,13.043802,0.5082
11214,-0.05629837,13.08551,0.5082
11215,-0.056194462,13.115782,0.5083
11216,-0.056083497,13.16355,0.5084
11217,-0.056049522,13.225591,0.5084
11218,-0.055969056,13.291705,0.5085
11219,-0.055887897,13.366248,0.5086
11220,-0.055510696,13.659514,0.5086
11221,-0.055444535,13.700548,0.5087
11222,-0.0555106,13.704486,0.5088
11223,-0.055449206,13.686712,0.5088
11224,-0.055418808,13.699018,0.5089
11225,-0.055333275,13.765018,0.509
11226,-0.055235226,13.888251,0.509
11227,-0.055170853,14.02059,0.5091
11228,-0.05505929,14.166908,0.5092
11229,-0.054942366,14.316184,0.5092
11230,-0.054818787,14.4686165,0.5093
11231,-0.054684676,14.638377,0.5094
11232,-0.054538544,14.843031,0.5094
11233,-0.05438993,15.065283,0.5095
11234,-0.054254927,15.260844,0.5096
11235,-0.054099556,15.411754,0.5097
11236,-0.054003198,15.524221,0.5097
11237,-0.053955115,15.637759,0.5098
11238,-0.053867098,15.744773,0.5099
11239,-0.053700503,15.843791,0.5099
11240,-0.0536259,15.918124,0.51
11241,-0.053560235,15.9630375,0.5101
11242,-0.05354275,15.9844675,0.5101
11243,-0.053528246,15.985069,0.5102
11244,-0.05347192,15.983767,0.5103
11245,-0.053414006,15.982091,0.5103
11246,-0.05335291,15.996204,0.5104
11247,-0.053287543,16.023027,0.5105
11248,-0.053302146,16.056,0.5105
11249,-0.05331675,16.084782,0.5106
11250,-0.05325218,16.118006,0.5107
11251,-0.053237773,16.154615,0.5107
11252,-0.05326857,16.053347,0.5108
11253,-0.05327006,16.100248,0.5109
11254,-0.053109426,16.151508,0.5109
11255,-0.05307376,16.196983,0.511
11256,-0.053079225,16.240894,0.5111
11257,-0.05300134,16.276041,0.5111
11258,-0.053004917,16.308222,0.5112
11259,-0.05296538,16.344273,0.5113
11260,-0.05292465,16.387417,0.5113
11261,-0.052922565,16.438498,0.5114
11262,-0.05283286,16.497612,0.5115
11263,-0.05277743,16.574953,0.5116
11264,-0.052754875,16.655848,0.5116
11265,-0.05268037,16.727213,0.5117
11266,-0.052636065,16.796368,0.5118
11267,-0.05254179,16.913786,0.5118
11268,-0.052404996,17.025127,0.5119
11269,-0.05231708,17.112608,0.512
11270,-0.052241284,17.16997,0.512
11271,-0.052176613,17.215645,0.5121
11272,-0.05220125,17.246382,0.5122
11273,-0.05214363,17.281946,0.5122
11274,-0.052080847,17.337507,0.5123
11275,-0.052011903,17.403605,0.5124
11276,-0.05192647,17.298103,0.5124
11277,-0.051892895,17.335516,0.5125
11278,-0.051734645,17.352858,0.5126
11279,-0.051572718,17.35157,0.5126
11280,-0.051483907,17.340149,0.5127
11281,-0.051462945,17.374918,0.5128
11282,-0.051265556,17.420162,0.5128
11283,-0.051141478,17.481453,0.5129
11284,-0.051094986,17.57063,0.513
11285,-0.05096485,17.670416,0.513
11286,-0.050832924,17.765873,0.5131
11287,-0.050656594,17.86243,0.5132
11288,-0.05051831,17.937937,0.5133
11289,-0.050383803,17.982134,0.5133
11290,-0.050298173,18.004545,0.5134
11291,-0.05017926,18.025951,0.5135
11292,-0.049984653,18.06615,0.5135
11293,-0.049878754,18.111673,0.5136
11294,-0.049821932,18.132675,0.5137
11295,-0.049732227,18.152601,0.5137
11296,-0.04964868,18.143332,0.5138
11297,-0.04952679,18.120148,0.5139
11298,-0.04944513,18.098911,0.5139
11299,-0.049441453,18.085445,0.514
11300,-0.04927059,18.108013,0.5141
11301,-0.049144622,18.135218,0.5141
11302,-0.049141444,17.984968,0.5142
11303,-0.049072303,18.007996,0.5143
11304,-0.04900465,18.040258,0.5143
11305,-0.048937198,18.067926,0.5144
11306,-0.048912365,18.094885,0.5145
11307,-0.048850175,18.128342,0.5145
11308,-0.04879087,18.16175,0.5146
11309,-0.048734047,18.179285,0.5147
11310,-0.04863709,18.179623,0.5147
11311,-0.04853745,18.196371,0.5148
11312,-0.04847526,18.225576,0.5149
11313,-0.04841089,18.268261,0.5149
11314,-0.048343636,18.334742,0.515
11315,-0.048313733,18.412098,0.5151
11316,-0.048281845,18.496195,0.5152
11317,-0.048209526,18.574018,0.5152
11318,-0.048180617,18.640148,0.5153
11319,-0.048154093,18.720259,0.5154
11320,-0.048088033,18.77177,0.5154
11321,-0.048061807,18.798243,0.5155
11322,-0.047992267,18.811123,0.5156
11323,-0.047755834,18.804062,0.5156
11324,-0.047841664,18.621044,0.5157
11325,-0.047757525,18.628218,0.5158
11326,-0.0476711,18.660757,0.5158
11327,-0.047545034,18.721445,0.5159
11328,-0.047459103,18.794058,0.516
11329,-0.047410425,18.86344,0.516
11330,-0.047354896,18.937284,0.5161
11331,-0.047250386,19.03549,0.5162
11332,-0.047140814,19.132528,0.5162
11333,-0.04703551,19.219406,0.5163
11334,-0.04702379,19.290827,0.5164
11335,-0.046946306,19.31371,0.5164
11336,-0.04687488,19.362335,0.5165
11337,-0.046801567,19.415985,0.5166
11338,-0.046726167,19.480087,0.5166
11339,-0.046654046,19.530006,0.5167
11340,-0.04658997,19.549044,0.5168
11341,-0.04653086,19.560028,0.5168
11342,-0.04647106,19.579372,0.5169
11343,-0.0464042,19.608501,0.517
11344,-0.046328604,19.636889,0.5171
11345,-0.046245653,19.661018,0.5171
11346,-0.04619767,19.692371,0.5172
11347,-0.0461033,19.72208,0.5173
11348,-0.04600038,19.763191,0.5173
11349,-0.045888323,19.840929,0.5174
11350,-0.045770705,19.930574,0.5175
11351,-0.045695007,20.014023,0.5175
11352,-0.045587517,20.089687,0.5176
11353,-0.045532286,20.145176,0.5177
11354,-0.04544735,20.16473,0.5177
11355,-0.045369167,20.160267,0.5178
11356,-0.045214493,20.168238,0.5179
11357,-0.04514406,20.18676,0.5179
11358,-0.045037366,20.205196,0.518
11359,-0.044976372,20.220587,0.5181
11360,-0.044922926,20.21789,0.5181
11361,-0.044917464,20.244743,0.5182
11362,-0.045026142,20.08352,0.5183
11363,-0.04499048,20.084816,0.5183
11364,-0.04503697,20.084015,0.5184
11365,-0.04500667,20.074076,0.5185
11366,-0.044980444,20.063158,0.5185
11367,-0.04495859,20.049314,0.5186
11368,-0.04494051,20.018356,0.5187
11369,-0.044924416,19.98531,0.5188
11370,-0.04490902,19.942432,0.5188
11371,-0.04489352,19.897188,0.5189
11372,-0.04487564,19.865837,0.519
11373,-0.044891335,19.860281,0.519
11374,-0.04485885,19.915146,0.5191
11375,-0.044820108,19.990301,0.5192
11376,-0.044783056,20.066433,0.5192
11377,-0.04475643,20.1192,0.5193
11378,-0.04470259,20.142988,0.5194
11379,-0.04469772,20.162956,0.5194
11380,-0.04469762,20.1792,0.5195
11381,-0.044580698,20.191965,0.5196
11382,-0.044586856,20.201084,0.5196
11383,-0.044638313,20.20103,0.5197
11384,-0.044657487,20.192581,0.5198
11385,-0.044565994,20.165062,0.5198
11386,-0.04460265,20.127855,0.5199
11387,-0.04464537,20.079231,0.52
11388,-0.044691958,20.021318,0.52
11389,-0.044740338,19.96012,0.5201
11390,-0.04478822,19.891907,0.5202
11391,-0.04483173,19.820368,0.5202
11392,-0.04486819,19.757328,0.5203
11393,-0.044896103,19.718075,0.5204
11394,-0.044836897,19.688416,0.5204
11395,-0.04495988,19.503998,0.5205
11396,-0.045049984,19.510424,0.5206
11397,-0.04509777,19.526669,0.5207
11398,-0.045104027,19.552961,0.5207
11399,-0.045111675,19.60685,0.5208
11400,-0.04508694,19.654644,0.5209
11401,-0.045151908,19.700817,0.5209
11402,-0.045187272,19.754667,0.521
11403,-0.045228004,19.806072,0.5211
11404,-0.04526754,19.853271,0.5211
11405,-0.045299828,19.912876,0.5212
11406,-0.04532218,19.983152,0.5213
11407,-0.045377314,20.05971,0.5213
11408,-0.045393504,20.16672,0.5214
11409,-0.04541526,20.254429,0.5215
11410,-0.045479435,20.337374,0.5215
11411,-0.045501888,20.413807,0.5216
11412,-0.045519173,20.50289,0.5217
11413,-0.04556954,20.586267,0.5217
11414,-0.04565209,20.683548,0.5218
11415,-0.045607388,20.781586,0.5219
11416,-0.0455902,20.872776,0.5219
11417,-0.045698285,20.786516,0.522
11418,-0.045652986,20.918053,0.5221
11419,-0.0455603,21.060093,0.5221
11420,-0.04550596,21.207352,0.5222
11421,-0.04553417,21.348442,0.5223
11422,-0.045489073,21.495329,0.5224
11423,-0.04544884,21.619677,0.5224
11424,-0.045490064,21.732475,0.5225
11425,-0.045414962,21.831135,0.5226
11426,-0.045377214,21.947407,0.5226
11427,-0.045336284,22.079048,0.5227
11428,-0.04533261,22.213657,0.5228
11429,-0.045290686,22.35519,0.5228
11430,-0.045253433,22.482975,0.5229
11431,-0.04522254,22.587032,0.523
11432,-0.045158166,22.674662,0.523
11433,-0.045176245,22.76853,0.5231
11434,-0.045196414,22.872282,0.5232
11435,-0.045137603,22.971031,0.5232
11436,-0.045114256,23.06604,0.5233
11437,-0.045086145,23.165497,0.5234
11438,-0.045093298,23.27621,0.5234
11439,-0.04505833,23.40124,0.5235
11440,-0.045022167,23.523216,0.5236
11441,-0.045064587,23.642588,0.5236
11442,-0.045030117,23.762114,0.5237
11443,-0.04510293,23.668789,0.5238
11444,-0.045036674,23.779465,0.5238
11445,-0.044977963,23.871443,0.5239
11446,-0.044967532,23.940771,0.524
11447,-0.045043726,23.994326,0.524
11448,-0.045050282,24.0309,0.5241
11449,-0.045024056,24.047901,0.5242
11450,-0.04507909,24.056849,0.5243
11451,-0.045057535,24.066307,0.5243
11452,-0.045075316,24.060942,0.5244
11453,-0.045134522,24.0579,0.5245
11454,-0.045162737,24.029129,0.5245
11455,-0.045203168,23.96771,0.5246
11456,-0.045256615,23.882774,0.5247
11457,-0.045320787,23.773922,0.5247
11458,-0.045314528,23.643183,0.5248
11459,-0.045429267,23.506075,0.5249
11460,-0.045545995,23.36494,0.5249
11461,-0.045624472,23.23302,0.525
11462,-0.04570315,23.09618,0.5251
11463,-0.045781333,22.96823,0.5251
11464,-0.045859814,22.839146,0.5252
11465,-0.045939386,22.709274,0.5253
11466,-0.04602194,22.570732,0.5253
11467,-0.046109058,22.405544,0.5254
11468,-0.046201546,22.223866,0.5255
11469,-0.046299197,22.020153,0.5255
11470,-0.046400525,21.800945,0.5256
11471,-0.046542186,21.588724,0.5257
11472,-0.046566624,21.395273,0.5257
11473,-0.046667755,21.205103,0.5258
11474,-0.04676789,21.025995,0.5259
11475,-0.04686733,20.859152,0.526
11476,-0.04696677,20.690258,0.526
11477,-0.047105648,20.528357,0.5261
11478,-0.04720638,20.37643,0.5262
11479,-0.047385193,20.222599,0.5262
11480,-0.04752546,20.09445,0.5263
11481,-0.047588445,19.962978,0.5264
11482,-0.04769156,19.822393,0.5264
11483,-0.04779577,19.669226,0.5265
11484,-0.04790107,19.498344,0.5266
11485,-0.048007067,19.312428,0.5266
11486,-0.048112866,19.127634,0.5267
11487,-0.048256017,18.959625,0.5268
11488,-0.048280157,18.80737,0.5268
11489,-0.0483794,18.663614,0.5269
11490,-0.04847705,18.531622,0.527
11491,-0.048615433,18.398397,0.527
11492,-0.048758682,18.25458,0.5271
11493,-0.048868652,18.097971,0.5272
11494,-0.0489819,17.93429,0.5272
11495,-0.049094755,17.773298,0.5273
11496,-0.049204227,17.626368,0.5274
11497,-0.049309034,17.496225,0.5274
11498,-0.04940877,17.372322,0.5275
11499,-0.049503244,17.24971,0.5276
11500,-0.049631495,17.126465,0.5276
11501,-0.04971663,17.00255,0.5277
11502,-0.049953956,16.881786,0.5278
11503,-0.050093826,16.610207,0.5279
11504,-0.050207872,16.481102,0.5279
11505,-0.050281484,16.362688,0.528
11506,-0.050315656,16.261333,0.5281
11507,-0.050388273,16.144997,0.5281
11508,-0.050499935,16.018312,0.5282
11509,-0.05053679,15.886983,0.5283
11510,-0.05069325,15.748299,0.5283
11511,-0.050776996,15.604704,0.5284
11512,-0.050864417,15.443952,0.5285
11513,-0.051031508,15.265665,0.5285
11514,-0.051123198,15.078282,0.5286
11515,-0.051215984,14.897713,0.5287
11516,-0.05131026,14.72245,0.5287
11517,-0.051406123,14.554323,0.5288
11518,-0.051503975,14.389403,0.5289
11519,-0.05160441,14.216653,0.5289
11520,-0.05170802,14.025753,0.529
11521,-0.05185276,13.819165,0.5291
11522,-0.0519219,13.599219,0.5291
11523,-0.052030284,13.374567,0.5292
11524,-0.05213886,13.166277,0.5293
11525,-0.052248634,12.96676,0.5293
11526,-0.052283105,12.779187,0.5294
11527,-0.052397646,12.592373,0.5295
11528,-0.05251616,12.399826,0.5295
11529,-0.052638847,12.196852,0.5296
11530,-0.052765008,11.978965,0.5297
11531,-0.052893754,11.762066,0.5298
11532,-0.05302558,11.55127,0.5298
11533,-0.05316138,11.348819,0.5299
11534,-0.05330195,11.149692,0.53
11535,-0.05344798,10.954652,0.53
11536,-0.05359858,10.765805,0.5301
11537,-0.05375236,10.589822,0.5302
11538,-0.05390733,10.425926,0.5302
11539,-0.054061808,10.266672,0.5303
11540,-0.05427708,10.022962,0.5304
11541,-0.05434791,9.870348,0.5304
11542,-0.054490563,9.741247,0.5305
11543,-0.054629143,9.633651,0.5306
11544,-0.054766435,9.549914,0.5306
11545,-0.054906704,9.457147,0.5307
11546,-0.055014092,9.352242,0.5308
11547,-0.055164095,9.238835,0.5308
11548,-0.05531559,9.135038,0.5309
11549,-0.0554653,9.0474415,0.531
11550,-0.055611033,8.978916,0.531
11551,-0.055752393,8.911137,0.5311
11552,-0.05588879,8.846887,0.5312
11553,-0.056058664,8.7894535,0.5312
11554,-0.056186315,8.727828,0.5313
11555,-0.05631099,8.667032,0.5314
11556,-0.056434173,8.607288,0.5315
11557,-0.056557752,8.542404,0.5315
11558,-0.05668332,8.465865,0.5316
11559,-0.056887068,8.380436,0.5317
11560,-0.056975085,8.289097,0.5317
11561,-0.05709767,8.20432,0.5318
11562,-0.05721519,8.12668,0.5319
11563,-0.057327148,8.041988,0.5319
11564,-0.057432946,7.962381,0.532
11565,-0.057531197,7.8912582,0.5321
11566,-0.057620402,7.840352,0.5321
11567,-0.057661332,7.80611,0.5322
11568,-0.05773117,7.79571,0.5323
11569,-0.057794847,7.7858825,0.5323
11570,-0.057895776,7.757703,0.5324
11571,-0.05803714,7.717977,0.5325
11572,-0.058065947,7.66452,0.5325
11573,-0.05813201,7.6094117,0.5326
11574,-0.058194395,7.5448995,0.5327
11575,-0.05821357,7.4787655,0.5327
11576,-0.058268007,7.4244432,0.5328
11577,-0.0582846,7.377715,0.5329
11578,-0.058343407,7.309023,0.5329
11579,-0.05839745,7.164477,0.533
11580,-0.058467187,7.0736823,0.5331
11581,-0.058579143,6.9756103,0.5331
11582,-0.05861769,6.8751726,0.5332
11583,-0.05869418,6.7713394,0.5333
11584,-0.058844186,6.665431,0.5334
11585,-0.05891422,6.569114,0.5334
11586,-0.05897909,6.4815283,0.5335
11587,-0.05903929,6.4006515,0.5336
11588,-0.05909681,6.327906,0.5336
11589,-0.059152443,6.265202,0.5337
11590,-0.059206184,6.2056108,0.5338
11591,-0.05925824,6.141205,0.5338
11592,-0.05930831,6.0770125,0.5339
11593,-0.059316255,6.0083427,0.534
11594,-0.05939523,5.9684887,0.534
11595,-0.059471425,5.9605126,0.5341
11596,-0.059547123,5.957218,0.5342
11597,-0.059585866,5.945208,0.5342
11598,-0.05962729,5.920414,0.5343
11599,-0.059671696,5.8797407,0.5344
11600,-0.059715707,5.8408575,0.5344
11601,-0.05975425,5.8194704,0.5345
11602,-0.05978435,5.80043,0.5346
11603,-0.059767064,5.798371,0.5346
11604,-0.05977829,5.805196,0.5347
11605,-0.059781767,5.8230634,0.5348
11606,-0.05975842,5.8122067,0.5348
11607,-0.059756335,5.870886,0.5349
11608,-0.059758026,5.9451494,0.535
11609,-0.059766468,6.0168924,0.5351
11610,-0.059782166,6.0891085,0.5351
11611,-0.05980382,6.1577144,0.5352
11612,-0.05982796,6.233321,0.5353
11613,-0.059853096,6.295748,0.5353
11614,-0.059878226,6.3613815,0.5354
11615,-0.05990326,6.4135213,0.5355
11616,-0.05992929,6.452566,0.5355
11617,-0.059957404,6.4820914,0.5356
11618,-0.059988,6.5086007,0.5357
11619,-0.060020585,6.5309467,0.5357
11620,-0.060053762,6.5527854,0.5358
11621,-0.06016115,6.5761247,0.5359
11622,-0.060191352,6.5972295,0.5359
11623,-0.060219962,6.6253633,0.536
11624,-0.060248073,6.658031,0.5361
11625,-0.060314734,6.683359,0.5361
11626,-0.060344633,6.7075744,0.5362
11627,-0.060337085,6.7374687,0.5363
11628,-0.06036649,6.784132,0.5363
11629,-0.060395993,6.823386,0.5364
11630,-0.06038765,6.8520913,0.5365
11631,-0.060415763,6.8647475,0.5365
11632,-0.060412485,6.809893,0.5366
11633,-0.06042788,6.815184,0.5367
11634,-0.060394503,6.821362,0.5367
11635,-0.060311753,6.844651,0.5368
11636,-0.060330924,6.8761406,0.5369
11637,-0.060308177,6.9387364,0.537
11638,-0.06028771,7.0092363,0.537
11639,-0.060314335,7.0649433,0.5371
11640,-0.06035616,7.0997496,0.5372
11641,-0.060377415,7.1080637,0.5372
11642,-0.06037394,7.082303,0.5373
11643,-0.060448047,7.0383945,0.5374
11644,-0.060439803,7.0105567,0.5374
11645,-0.060490765,7.01466,0.5375
11646,-0.060448643,7.03069,0.5376
11647,-0.060424305,7.0562763,0.5376
11648,-0.060383078,7.0760555,0.5377
11649,-0.06033043,7.0871687,0.5378
11650,-0.060271617,7.106418,0.5378
11651,-0.06021092,7.1190786,0.5379
11652,-0.06018539,7.1488714,0.538
11653,-0.060118932,7.186306,0.538
11654,-0.060011942,7.2275085,0.5381
11655,-0.05994161,7.2535167,0.5382
11656,-0.05987336,7.262563,0.5382
11657,-0.05984763,7.2604237,0.5383
11658,-0.059733786,7.19422,0.5384
11659,-0.059688784,7.17465,0.5384
11660,-0.059653617,7.1419926,0.5385
11661,-0.059552785,7.095384,0.5386
11662,-0.059532423,7.044857,0.5387
11663,-0.059553184,6.9941106,0.5387
11664,-0.05953868,6.9536567,0.5388
11665,-0.059449572,6.9163895,0.5389
11666,-0.059431393,6.880731,0.5389
11667,-0.05940735,6.8595033,0.539
11668,-0.05941232,6.8534784,0.5391
11669,-0.05937149,6.8662624,0.5391
11670,-0.059396125,6.8933125,0.5392
11671,-0.05937725,6.9444356,0.5393
11672,-0.0593547,7.0052123,0.5393
11673,-0.05929599,7.069521,0.5394
11674,-0.0592794,7.11799,0.5395
11675,-0.059270956,7.1438756,0.5395
11676,-0.059196647,7.1458397,0.5396
11677,-0.059127208,7.133827,0.5397
11678,-0.059095223,7.1432176,0.5397
11679,-0.059060253,7.16851,0.5398
11680,-0.059021015,7.189409,0.5399
11681,-0.058976408,7.212795,0.5399
11682,-0.05892495,7.2381406,0.54
11683,-0.058865245,7.262854,0.5401
11684,-0.05879561,7.2983785,0.5401
11685,-0.058678288,7.3429346,0.5402
11686,-0.05858759,7.3936324,0.5403
11687,-0.058488745,7.4433975,0.5403
11688,-0.058384635,7.499182,0.5404
11689,-0.05835225,7.559439,0.5405
11690,-0.058282115,7.6226673,0.5406
11691,-0.058174927,7.713411,0.5406
11692,-0.058070518,7.799814,0.5407
11693,-0.057971574,7.8857403,0.5408
11694,-0.057915844,7.964429,0.5408
11695,-0.05779127,8.031493,0.5409
11696,-0.05773812,8.019448,0.541
11697,-0.05765259,8.060595,0.541
11698,-0.05756388,8.102143,0.5411
11699,-0.057470597,8.185657,0.5412
11700,-0.05737364,8.272862,0.5412
11701,-0.05731026,8.349851,0.5413
11702,-0.057206947,8.41697,0.5414
11703,-0.05710065,8.490749,0.5414
11704,-0.056992766,8.563318,0.5415
11705,-0.05688488,8.633865,0.5416
11706,-0.056778785,8.709524,0.5416
11707,-0.056676265,8.781488,0.5417
11708,-0.056615468,8.842648,0.5418
11709,-0.056523677,8.900678,0.5418
11710,-0.0564748,8.942533,0.5419
11711,-0.05639573,8.98628,0.542
11712,-0.056249995,9.033912,0.542
11713,-0.05618433,9.074129,0.5421
11714,-0.05612532,9.116781,0.5422
11715,-0.056073267,9.160586,0.5423
11716,-0.056028463,9.197064,0.5423
11717,-0.055990715,9.234481,0.5424
11718,-0.05595962,9.253052,0.5425
11719,-0.055934884,9.265642,0.5425
11720,-0.05592515,9.200151,0.5426
11721,-0.055945612,9.199514,0.5427
11722,-0.055931706,9.200955,0.5427
11723,-0.055917997,9.195014,0.5428
