sample,simulationStep,simulationStepsTime,timeSteps,particles,solver,fViscosity,stiffness,iterations,timeStep,densityError,cfl,boundary,bViscosity,gamma1,gamma2,gamma3
232,39818,8.4074,1038,1470,IISPH,10,2500,32,0.03,0.0032439376,0.014897823,Mirroring,10,1,1,1
233,39851,8.4897,1039,1470,IISPH,10,2500,32,0.03,0.00322026,0.02310019,Mirroring,10,1,1,1
234,39885,4.8083,1040,1470,IISPH,10,2500,17,0.03,0.0031053033,0.009873591,Mirroring,10,1,1,1
235,39918,16.9189,1041,1470,IISPH,10,2500,68,0.03,0.0033470308,0.023813039,Mirroring,10,1,1,1
236,39951,10.7259,1042,1470,IISPH,10,2500,39,0.03,0.0031720507,0.014474825,Mirroring,10,1,1,1
237,39984,9.1204,1043,1470,IISPH,10,2500,30,0.03,0.0031635452,0.010909616,Mirroring,10,1,1,1
238,40018,5.2685,1044,1470,IISPH,10,2500,15,0.03,0.0031021095,0.011011955,Mirroring,10,1,1,1
239,40051,13.9409,1045,1470,IISPH,10,2500,56,0.03,0.003211623,0.012495969,Mirroring,10,1,1,1
240,40084,11.4608,1046,1470,IISPH,10,2500,39,0.03,0.0031414027,0.010317558,Mirroring,10,1,1,1
241,40118,14.1637,1047,1470,IISPH,10,2500,49,0.03,0.0033205533,0.022408957,Mirroring,10,1,1,1
242,40151,7.0549,1048,1470,IISPH,10,2500,21,0.03,0.0031091701,0.010317361,Mirroring,10,1,1,1
243,40184,13.5104,1049,1470,IISPH,10,2500,49,0.03,0.003229332,0.015179525,Mirroring,10,1,1,1
244,40218,13.8102,1050,1470,IISPH,10,2500,51,0.03,0.0031846038,0.012329473,Mirroring,10,1,1,1
245,40251,9.9726,1051,1470,IISPH,10,2500,33,0.03,0.0033200935,0.015214358,Mirroring,10,1,1,1
246,40284,6.2305,1052,1470,IISPH,10,2500,23,0.03,0.003153685,0.012536908,Mirroring,10,1,1,1
247,40318,7.4973,1053,1470,IISPH,10,2500,27,0.03,0.003155844,0.012082255,Mirroring,10,1,1,1
248,40351,12.2898,1054,1470,IISPH,10,2500,42,0.03,0.0032220741,0.0123239495,Mirroring,10,1,1,1
249,40384,12.0545,1055,1470,IISPH,10,2500,44,0.03,0.0031656222,0.012327728,Mirroring,10,1,1,1
250,40417,16.0686,1056,1470,IISPH,10,2500,58,0.03,0.0033000528,0.015251494,Mirroring,10,1,1,1
251,40451,8.3749,1057,1470,IISPH,10,2500,29,0.03,0.0032345206,0.010065293,Mirroring,10,1,1,1
252,40484,14.9326,1058,1470,IISPH,10,2500,56,0.03,0.0033249618,0.012285466,Mirroring,10,1,1,1
253,40517,9.7614,1059,1470,IISPH,10,2500,37,0.03,0.0033057835,0.013477512,Mirroring,10,1,1,1
254,40551,12.7828,1060,1470,IISPH,10,2500,51,0.03,0.0034403044,0.021006452,Mirroring,10,1,1,1
255,40584,7.0747,1061,1470,IISPH,10,2500,29,0.03,0.00328892,0.015016952,Mirroring,10,1,1,1
256,40617,4.3448,1062,1470,IISPH,10,2500,10,0.03,0.0031518047,0.012796151,Mirroring,10,1,1,1
257,40651,4.9654,1063,1470,IISPH,10,2500,16,0.03,0.0031896117,0.012569702,Mirroring,10,1,1,1
258,40684,7.3949,1064,1470,IISPH,10,2500,27,0.03,0.003235506,0.0136484,Mirroring,10,1,1,1
259,40717,5.9663,1065,1470,IISPH,10,2500,21,0.03,0.00316999,0.01037643,Mirroring,10,1,1,1
260,40750,13.825,1066,1470,IISPH,10,2500,48,0.03,0.0033538449,0.014468999,Mirroring,10,1,1,1
261,40784,8.0469,1067,1470,IISPH,10,2500,27,0.03,0.0031864757,0.010921438,Mirroring,10,1,1,1
262,40817,20.4507,1068,1470,IISPH,10,2500,77,0.03,0.003406553,0.014284608,Mirroring,10,1,1,1
263,40850,35.9578,1069,1470,IISPH,10,2500,159,0.03,0.0038459525,0.021545164,Mirroring,10,1,1,1
264,40884,7.7919,1070,1470,IISPH,10,2500,27,0.03,0.003406512,0.015617629,Mirroring,10,1,1,1
265,40917,3.7434,1071,1470,IISPH,10,2500,10,0.03,0.0031639063,0.010479016,Mirroring,10,1,1,1
266,40950,6.8013,1072,1470,IISPH,10,2500,20,0.03,0.0032487651,0.011792458,Mirroring,10,1,1,1
267,40984,6.4688,1073,1470,IISPH,10,2500,20,0.03,0.0032704968,0.015389701,Mirroring,10,1,1,1
268,41017,5.2265,1074,1470,IISPH,10,2500,12,0.03,0.003161435,0.014856271,Mirroring,10,1,1,1
269,41050,6.7952,1075,1470,IISPH,10,2500,20,0.03,0.003198914,0.014071088,Mirroring,10,1,1,1
270,41083,7.8292,1076,1470,IISPH,10,2500,24,0.03,0.00324677,0.015407098,Mirroring,10,1,1,1
271,41117,7.703,1077,1470,IISPH,10,2500,24,0.03,0.0031879123,0.00871173,Mirroring,10,1,1,1
272,41150,10.7671,1078,1470,IISPH,10,2500,38,0.03,0.0032400787,0.010282592,Mirroring,10,1,1,1
273,41183,49.4504,1079,1470,IISPH,10,2500,212,0.03,0.0037734667,0.020552726,Mirroring,10,1,1,1
274,41217,9.9563,1080,1470,IISPH,10,2500,35,0.03,0.0034203706,0.01304796,Mirroring,10,1,1,1
275,41250,6.8334,1081,1470,IISPH,10,2500,24,0.03,0.0032731404,0.01073242,Mirroring,10,1,1,1
276,41283,10.11,1082,1470,IISPH,10,2500,37,0.03,0.0034426688,0.021232005,Mirroring,10,1,1,1
277,41317,14.3156,1083,1470,IISPH,10,2500,49,0.03,0.0035054837,0.020456363,Mirroring,10,1,1,1
278,41350,6.1268,1084,1470,IISPH,10,2500,19,0.03,0.0032140121,0.010406315,Mirroring,10,1,1,1
279,41383,3.2334,1085,1470,IISPH,10,2500,6,0.03,0.003132076,0.014855516,Mirroring,10,1,1,1
280,41416,4.717,1086,1470,IISPH,10,2500,11,0.03,0.0031146216,0.009711526,Mirroring,10,1,1,1
281,41450,8.1151,1087,1470,IISPH,10,2500,28,0.03,0.003297746,0.0118611995,Mirroring,10,1,1,1
282,41483,9.4144,1088,1470,IISPH,10,2500,35,0.03,0.0032724508,0.015023471,Mirroring,10,1,1,1
283,41516,10.886,1089,1470,IISPH,10,2500,45,0.03,0.0033740248,0.014208956,Mirroring,10,1,1,1
284,41550,19.2276,1090,1470,IISPH,10,2500,75,0.03,0.003534194,0.022338474,Mirroring,10,1,1,1
285,41583,11.2372,1091,1470,IISPH,10,2500,45,0.03,0.0034742446,0.017771773,Mirroring,10,1,1,1
286,41616,9.3205,1092,1470,IISPH,10,2500,37,0.03,0.003392933,0.017626408,Mirroring,10,1,1,1
287,41650,8.0426,1093,1470,IISPH,10,2500,24,0.03,0.003271474,0.01170595,Mirroring,10,1,1,1
288,41683,5.7478,1094,1470,IISPH,10,2500,21,0.03,0.0033381144,0.014337227,Mirroring,10,1,1,1
289,41716,7.0413,1095,1470,IISPH,10,2500,20,0.03,0.0031830685,0.010703725,Mirroring,10,1,1,1
290,41749,10.155,1096,1470,IISPH,10,2500,36,0.03,0.003412809,0.019000586,Mirroring,10,1,1,1
291,41783,13.0844,1097,1470,IISPH,10,2500,48,0.03,0.0035002704,0.023242835,Mirroring,10,1,1,1
292,41816,9.7374,1098,1470,IISPH,10,2500,32,0.03,0.0033464807,0.020417245,Mirroring,10,1,1,1
293,41849,13.0511,1099,1470,IISPH,10,2500,47,0.03,0.0034545322,0.019017128,Mirroring,10,1,1,1
294,41883,7.8677,1100,1470,IISPH,10,2500,29,0.03,0.0033963972,0.017873427,Mirroring,10,1,1,1
295,41916,6.9481,1101,1470,IISPH,10,2500,24,0.03,0.0032388063,0.01432646,Mirroring,10,1,1,1
296,41949,4.5746,1102,1470,IISPH,10,2500,13,0.03,0.003140557,0.012108223,Mirroring,10,1,1,1
297,41983,15.4093,1103,1470,IISPH,10,2500,58,0.03,0.0035222482,0.01880841,Mirroring,10,1,1,1
298,42016,14.1773,1104,1470,IISPH,10,2500,55,0.03,0.0033773994,0.012827866,Mirroring,10,1,1,1
299,42049,9.2502,1105,1470,IISPH,10,2500,36,0.03,0.0032928775,0.012895554,Mirroring,10,1,1,1
300,42082,14.0189,1106,1470,IISPH,10,2500,54,0.03,0.00353545,0.020637752,Mirroring,10,1,1,1
301,42116,5.9911,1107,1470,IISPH,10,2500,16,0.03,0.003187855,0.012477784,Mirroring,10,1,1,1
302,42149,5.6747,1108,1470,IISPH,10,2500,21,0.03,0.0031838813,0.012244211,Mirroring,10,1,1,1
303,42182,11.1711,1109,1470,IISPH,10,2500,40,0.03,0.0034127433,0.015529752,Mirroring,10,1,1,1
304,42216,6.1876,1110,1470,IISPH,10,2500,24,0.03,0.0032429933,0.012540963,Mirroring,10,1,1,1
305,42249,5.7679,1111,1470,IISPH,10,2500,19,0.03,0.0032002355,0.014336452,Mirroring,10,1,1,1
306,42282,10.1899,1112,1470,IISPH,10,2500,38,0.03,0.003322261,0.014715245,Mirroring,10,1,1,1
307,42316,16.8467,1113,1470,IISPH,10,2500,72,0.03,0.0035184885,0.016043473,Mirroring,10,1,1,1
308,42349,9.1054,1114,1470,IISPH,10,2500,32,0.03,0.0033962002,0.01670791,Mirroring,10,1,1,1
309,42382,7.4752,1115,1470,IISPH,10,2500,24,0.03,0.0031916152,0.011039172,Mirroring,10,1,1,1
310,42415,15.3604,1116,1470,IISPH,10,2500,57,0.03,0.0034417906,0.015843062,Mirroring,10,1,1,1
311,42449,5.8078,1117,1470,IISPH,10,2500,17,0.03,0.0032377143,0.014164318,Mirroring,10,1,1,1
312,42482,9.9603,1118,1470,IISPH,10,2500,39,0.03,0.0033419486,0.012300941,Mirroring,10,1,1,1
313,42515,5.3272,1119,1470,IISPH,10,2500,16,0.03,0.0031930355,0.011388277,Mirroring,10,1,1,1
314,42549,7.4085,1120,1470,IISPH,10,2500,29,0.03,0.0032946588,0.017871499,Mirroring,10,1,1,1
315,42582,6.5295,1121,1470,IISPH,10,2500,23,0.03,0.0032105886,0.013890364,Mirroring,10,1,1,1
316,42615,12.6564,1122,1470,IISPH,10,2500,52,0.03,0.0033298468,0.01751114,Mirroring,10,1,1,1
317,42649,11.9418,1123,1470,IISPH,10,2500,45,0.03,0.003390125,0.019486317,Mirroring,10,1,1,1
318,42682,18.5047,1124,1470,IISPH,10,2500,74,0.03,0.003430116,0.016492756,Mirroring,10,1,1,1
319,42715,16.2606,1125,1470,IISPH,10,2500,65,0.03,0.0033770136,0.014003315,Mirroring,10,1,1,1
320,42748,16.2423,1126,1470,IISPH,10,2500,66,0.03,0.00357485,0.023887325,Mirroring,10,1,1,1
321,42782,7.8655,1127,1470,IISPH,10,2500,28,0.03,0.0033930559,0.024833089,Mirroring,10,1,1,1
322,42815,4.8379,1128,1470,IISPH,10,2500,8,0.03,0.0031094986,0.015886312,Mirroring,10,1,1,1
323,42848,5.0456,1129,1470,IISPH,10,2500,11,0.03,0.0031564024,0.02016048,Mirroring,10,1,1,1
324,42882,5.4806,1130,1470,IISPH,10,2500,19,0.03,0.0032655136,0.013936212,Mirroring,10,1,1,1
325,42915,3.7741,1131,1470,IISPH,10,2500,9,0.03,0.0030676606,0.01317642,Mirroring,10,1,1,1
326,42948,12.6726,1132,1470,IISPH,10,2500,44,0.03,0.0033979819,0.020576335,Mirroring,10,1,1,1
327,42982,7.3408,1133,1470,IISPH,10,2500,23,0.03,0.0032494958,0.029305076,Mirroring,10,1,1,1
328,43015,8.5686,1134,1470,IISPH,10,2500,32,0.03,0.0033160707,0.0198925,Mirroring,10,1,1,1
329,43048,23.0009,1135,1470,IISPH,10,2500,94,0.03,0.00353247,0.02762105,Mirroring,10,1,1,1
330,43081,25.3877,1136,1470,IISPH,10,2500,110,0.03,0.0036744047,0.031692114,Mirroring,10,1,1,1
331,43115,8.5412,1137,1470,IISPH,10,2500,29,0.03,0.0033051432,0.017472614,Mirroring,10,1,1,1
332,43148,7.8723,1138,1470,IISPH,10,2500,32,0.03,0.0033694191,0.01941652,Mirroring,10,1,1,1
333,43181,6.7606,1139,1470,IISPH,10,2500,20,0.03,0.0032738547,0.019597381,Mirroring,10,1,1,1
334,43215,4.6661,1140,1470,IISPH,10,2500,13,0.03,0.0031989631,0.019258799,Mirroring,10,1,1,1
335,43248,4.1416,1141,1470,IISPH,10,2500,10,0.03,0.0031263293,0.013781375,Mirroring,10,1,1,1
336,43281,3.9,1142,1470,IISPH,10,2500,9,0.03,0.0031097778,0.011376604,Mirroring,10,1,1,1
337,43315,5.8693,1143,1470,IISPH,10,2500,17,0.03,0.0031404258,0.017785745,Mirroring,10,1,1,1
338,43348,13.7922,1144,1470,IISPH,10,2500,51,0.03,0.0034337447,0.02427681,Mirroring,10,1,1,1
339,43381,23.5842,1145,1470,IISPH,10,2500,99,0.03,0.003914703,0.035638124,Mirroring,10,1,1,1
340,43414,17.3303,1146,1470,IISPH,10,2500,67,0.03,0.0044136746,0.04664927,Mirroring,10,1,1,1
341,43448,4.9834,1147,1470,IISPH,10,2500,18,0.03,0.0035866478,0.03199402,Mirroring,10,1,1,1
342,43481,12.0299,1148,1470,IISPH,10,2500,45,0.03,0.0038073654,0.033754908,Mirroring,10,1,1,1
343,43514,7.1312,1149,1470,IISPH,10,2500,25,0.03,0.0038094919,0.03322684,Mirroring,10,1,1,1
344,43548,4.8501,1150,1470,IISPH,10,2500,12,0.03,0.0033584016,0.028021788,Mirroring,10,1,1,1
345,43581,4.0994,1151,1470,IISPH,10,2500,10,0.03,0.0033668987,0.025390895,Mirroring,10,1,1,1
346,43614,4.1697,1152,1470,IISPH,10,2500,9,0.03,0.0031821409,0.026627015,Mirroring,10,1,1,1
347,43648,2.8799,1153,1470,IISPH,10,2500,4,0.03,0.0030296235,0.01842073,Mirroring,10,1,1,1
348,43681,5.1522,1154,1470,IISPH,10,2500,15,0.03,0.003249709,0.022090634,Mirroring,10,1,1,1
349,43714,2.8219,1155,1470,IISPH,10,2500,4,0.03,0.0030337204,0.016345983,Mirroring,10,1,1,1
350,43747,5.439,1156,1470,IISPH,10,2500,10,0.03,0.0031938974,0.01679427,Mirroring,10,1,1,1
351,43781,8.5782,1157,1470,IISPH,10,2500,32,0.03,0.0035654576,0.02863561,Mirroring,10,1,1,1
352,43814,14.8403,1158,1470,IISPH,10,2500,57,0.03,0.0040775733,0.029214187,Mirroring,10,1,1,1
353,43847,17.5982,1159,1470,IISPH,10,2500,70,0.03,0.004347182,0.038261175,Mirroring,10,1,1,1
354,43881,21.5746,1160,1470,IISPH,10,2500,77,0.03,0.0054881917,0.04820691,Mirroring,10,1,1,1
355,43914,15.4011,1161,1470,IISPH,10,2500,62,0.03,0.0043653506,0.028462008,Mirroring,10,1,1,1
356,43947,7.8023,1162,1470,IISPH,10,2500,30,0.03,0.003897996,0.032054238,Mirroring,10,1,1,1
357,43981,7.6029,1163,1470,IISPH,10,2500,22,0.03,0.0039923205,0.03234094,Mirroring,10,1,1,1
358,44014,5.8718,1164,1470,IISPH,10,2500,20,0.03,0.0037972755,0.026479779,Mirroring,10,1,1,1
359,44047,4.2806,1165,1470,IISPH,10,2500,10,0.03,0.0032792077,0.023991877,Mirroring,10,1,1,1
360,44080,3.4567,1166,1470,IISPH,10,2500,5,0.03,0.0030939572,0.021704983,Mirroring,10,1,1,1
361,44114,2.5203,1167,1470,IISPH,10,2500,3,0.03,0.0025606598,0.021863876,Mirroring,10,1,1,1
362,44147,4.6358,1168,1470,IISPH,10,2500,13,0.03,0.0031173802,0.02047078,Mirroring,10,1,1,1
363,44180,4.1142,1169,1470,IISPH,10,2500,11,0.03,0.0032583955,0.023867559,Mirroring,10,1,1,1
364,44214,3.4209,1170,1470,IISPH,10,2500,7,0.03,0.0032408342,0.027755404,Mirroring,10,1,1,1
365,44247,4.5515,1171,1470,IISPH,10,2500,10,0.03,0.0032957427,0.021469265,Mirroring,10,1,1,1
366,44280,7.0709,1172,1470,IISPH,10,2500,14,0.03,0.0032889938,0.016456898,Mirroring,10,1,1,1
367,44314,4.0364,1173,1470,IISPH,10,2500,9,0.03,0.0031389315,0.018104093,Mirroring,10,1,1,1
368,44347,10.0344,1174,1470,IISPH,10,2500,39,0.03,0.0036754308,0.02735941,Mirroring,10,1,1,1
369,44380,35.4718,1175,1470,IISPH,10,2500,145,0.03,0.0045012836,0.04681038,Mirroring,10,1,1,1
370,44414,23.357,1176,1470,IISPH,10,2500,96,0.03,0.004739201,0.031337496,Mirroring,10,1,1,1
371,44447,18.641,1177,1470,IISPH,10,2500,76,0.03,0.0044861278,0.024294041,Mirroring,10,1,1,1
372,44480,15.5614,1178,1470,IISPH,10,2500,59,0.03,0.0043884534,0.028129172,Mirroring,10,1,1,1
373,44513,8.4095,1179,1470,IISPH,10,2500,24,0.03,0.0036299063,0.024124341,Mirroring,10,1,1,1
374,44547,4.3937,1180,1470,IISPH,10,2500,12,0.03,0.003457841,0.020930935,Mirroring,10,1,1,1
375,44580,3.8466,1181,1470,IISPH,10,2500,8,0.03,0.003325299,0.023426402,Mirroring,10,1,1,1
376,44613,3.0611,1182,1470,IISPH,10,2500,5,0.03,0.00295208,0.01779264,Mirroring,10,1,1,1
377,44647,2.7283,1183,1470,IISPH,10,2500,4,0.03,0.0028132652,0.017932989,Mirroring,10,1,1,1
378,44680,3.0198,1184,1470,IISPH,10,2500,5,0.03,0.0027845795,0.015122839,Mirroring,10,1,1,1
379,44713,4.1563,1185,1470,IISPH,10,2500,10,0.03,0.0032438964,0.020585375,Mirroring,10,1,1,1
380,44747,4.5768,1186,1470,IISPH,10,2500,8,0.03,0.0031456472,0.0141392825,Mirroring,10,1,1,1
381,44780,4.0868,1187,1470,IISPH,10,2500,10,0.03,0.0031564434,0.011894597,Mirroring,10,1,1,1
382,44813,5.9876,1188,1470,IISPH,10,2500,24,0.03,0.0033748706,0.02049927,Mirroring,10,1,1,1
383,44846,16.3461,1189,1470,IISPH,10,2500,65,0.03,0.003563947,0.019192584,Mirroring,10,1,1,1
384,44880,14.8225,1190,1470,IISPH,10,2500,54,0.03,0.0035857444,0.020633757,Mirroring,10,1,1,1
385,44913,23.2891,1191,1470,IISPH,10,2500,95,0.03,0.003996212,0.018475374,Mirroring,10,1,1,1
386,44946,20.6409,1192,1470,IISPH,10,2500,77,0.03,0.0040928605,0.026589617,Mirroring,10,1,1,1
387,44980,10.9746,1193,1470,IISPH,10,2500,40,0.03,0.0036606938,0.023532638,Mirroring,10,1,1,1
388,45013,8.525,1194,1470,IISPH,10,2500,29,0.03,0.0034505422,0.015799202,Mirroring,10,1,1,1
389,45046,10.438,1195,1470,IISPH,10,2500,37,0.03,0.0038415685,0.02921011,Mirroring,10,1,1,1
390,45080,9.0215,1196,1470,IISPH,10,2500,26,0.03,0.003609718,0.05344598,Mirroring,10,1,1,1
391,45113,17.8219,1197,1470,IISPH,10,2500,70,0.03,0.0038925775,0.021014025,Mirroring,10,1,1,1
392,45146,5.2649,1198,1470,IISPH,10,2500,19,0.03,0.00362966,0.031152027,Mirroring,10,1,1,1
393,45179,6.8385,1199,1470,IISPH,10,2500,19,0.03,0.003503234,0.028041625,Mirroring,10,1,1,1
394,45213,5.1891,1200,1470,IISPH,10,2500,17,0.03,0.0033938931,0.017304612,Mirroring,10,1,1,1
395,45246,4.1812,1201,1470,IISPH,10,2500,10,0.03,0.0032258919,0.02134248,Mirroring,10,1,1,1
396,45279,4.9506,1202,1470,IISPH,10,2500,14,0.03,0.0032830501,0.015716506,Mirroring,10,1,1,1
397,45313,6.2324,1203,1470,IISPH,10,2500,16,0.03,0.0032755625,0.020761453,Mirroring,10,1,1,1
398,45346,5.5601,1204,1470,IISPH,10,2500,16,0.03,0.003217058,0.012201881,Mirroring,10,1,1,1
399,45379,7.4132,1205,1470,IISPH,10,2500,20,0.03,0.0032252597,0.012317457,Mirroring,10,1,1,1
400,45413,6.382,1206,1470,IISPH,10,2500,20,0.03,0.0032630505,0.013300312,Mirroring,10,1,1,1
401,45446,19.2913,1207,1470,IISPH,10,2500,80,0.03,0.0036714652,0.025432978,Mirroring,10,1,1,1
402,45479,43.6059,1208,1470,IISPH,10,2500,187,0.03,0.0042316094,0.030186074,Mirroring,10,1,1,1
403,45512,12.2654,1209,1470,IISPH,10,2500,44,0.03,0.003698296,0.021337504,Mirroring,10,1,1,1
404,45546,9.4873,1210,1470,IISPH,10,2500,35,0.03,0.003690726,0.018529553,Mirroring,10,1,1,1
405,45579,8.9178,1211,1470,IISPH,10,2500,31,0.03,0.003681104,0.020045897,Mirroring,10,1,1,1
406,45612,4.8109,1212,1470,IISPH,10,2500,14,0.03,0.003305299,0.016179195,Mirroring,10,1,1,1
407,45646,3.7882,1213,1470,IISPH,10,2500,7,0.03,0.003128513,0.011310375,Mirroring,10,1,1,1
408,45679,7.2123,1214,1470,IISPH,10,2500,22,0.03,0.003528652,0.02717914,Mirroring,10,1,1,1
409,45712,4.1051,1215,1470,IISPH,10,2500,10,0.03,0.0032272139,0.012289397,Mirroring,10,1,1,1
410,45746,4.3819,1216,1470,IISPH,10,2500,11,0.03,0.0032725658,0.016388526,Mirroring,10,1,1,1
411,45779,7.8826,1217,1470,IISPH,10,2500,28,0.03,0.0033759382,0.01487131,Mirroring,10,1,1,1
412,45812,6.3325,1218,1470,IISPH,10,2500,17,0.03,0.0032992647,0.02434233,Mirroring,10,1,1,1
413,45845,4.4791,1219,1470,IISPH,10,2500,11,0.03,0.0031855644,0.0121197915,Mirroring,10,1,1,1
414,45879,7.4347,1220,1470,IISPH,10,2500,26,0.03,0.0032669501,0.011952622,Mirroring,10,1,1,1
415,45912,18.1984,1221,1470,IISPH,10,2500,76,0.03,0.0036249885,0.020343864,Mirroring,10,1,1,1
416,45945,42.0929,1222,1470,IISPH,10,2500,179,0.03,0.004779529,0.030852966,Mirroring,10,1,1,1
417,45979,18.6297,1223,1470,IISPH,10,2500,75,0.03,0.0049773403,0.040268943,Mirroring,10,1,1,1
418,46012,9.3443,1224,1470,IISPH,10,2500,36,0.03,0.004072688,0.028960658,Mirroring,10,1,1,1
419,46045,4.9468,1225,1470,IISPH,10,2500,14,0.03,0.0036730005,0.02392358,Mirroring,10,1,1,1
420,46079,6.0259,1226,1470,IISPH,10,2500,16,0.03,0.0036289378,0.030747956,Mirroring,10,1,1,1
421,46112,5.6377,1227,1470,IISPH,10,2500,8,0.03,0.003399049,0.038962875,Mirroring,10,1,1,1
422,46145,2.9169,1228,1470,IISPH,10,2500,5,0.03,0.0031044988,0.03742126,Mirroring,10,1,1,1
423,46178,2.7406,1229,1470,IISPH,10,2500,3,0.03,0.0025492806,0.02241494,Mirroring,10,1,1,1
424,46212,3.4271,1230,1470,IISPH,10,2500,6,0.03,0.0031016334,0.023408245,Mirroring,10,1,1,1
425,46245,2.3387,1231,1470,IISPH,10,2500,3,0.03,0.0025186737,0.016749954,Mirroring,10,1,1,1
426,46278,2.5811,1232,1470,IISPH,10,2500,3,0.03,0.0019083502,0.017366514,Mirroring,10,1,1,1
427,46312,2.6733,1233,1470,IISPH,10,2500,3,0.03,0.0016785274,0.017671386,Mirroring,10,1,1,1
428,46345,2.5521,1234,1470,IISPH,10,2500,3,0.03,0.002258786,0.01890064,Mirroring,10,1,1,1
429,46378,2.6492,1235,1470,IISPH,10,2500,3,0.03,0.0026664948,0.015536901,Mirroring,10,1,1,1
430,46412,31.4268,1236,1470,IISPH,10,2500,123,0.03,0.0067083305,0.13489574,Mirroring,10,1,1,1
431,46445,20.9625,1237,1470,IISPH,10,2500,84,0.03,0.006784314,0.06449853,Mirroring,10,1,1,1
432,46478,19.282,1238,1470,IISPH,10,2500,77,0.03,0.006893195,0.06244737,Mirroring,10,1,1,1
433,46511,15.1194,1239,1470,IISPH,10,2500,57,0.03,0.006116134,0.037737474,Mirroring,10,1,1,1
434,46545,8.863,1240,1470,IISPH,10,2500,25,0.03,0.0060191,0.033781823,Zero,10,1,1,1
435,46578,4.5239,1241,1470,IISPH,10,2500,8,0.03,0.004073846,0.028841743,Zero,10,1,1,1
436,46611,3.0856,1242,1470,IISPH,10,2500,4,0.03,0.0029561438,0.021498378,Zero,10,1,1,1
437,46645,2.6296,1243,1470,IISPH,10,2500,3,0.03,0.00251571,0.018735016,Zero,10,1,1,1
438,46678,2.6279,1244,1470,IISPH,10,2500,3,0.03,0.0018396407,0.014515352,Zero,10,1,1,1
439,46711,2.4266,1245,1470,IISPH,10,2500,3,0.03,0.0009942399,0.014285791,Zero,10,1,1,1
440,46745,3.5199,1246,1470,IISPH,10,2500,3,0.03,0.00048627864,0.012624093,Zero,10,1,1,1
441,46778,2.5949,1247,1470,IISPH,10,2500,3,0.03,0.0018809453,0.012206313,Zero,10,1,1,1
442,46811,2.5558,1248,1470,IISPH,10,2500,3,0.03,0.0022231957,0.010602398,Zero,10,1,1,1
443,46844,2.5514,1249,1470,IISPH,10,2500,3,0.03,0.0025562674,0.018415518,Zero,10,1,1,1
444,46878,6.4801,1250,1470,IISPH,10,2500,12,0.03,0.0031813115,0.014845758,Zero,10,1,1,1
445,46911,6.0963,1251,1470,IISPH,10,2500,23,0.03,0.0033579168,0.013101821,Zero,10,1,1,1
446,46944,7.9482,1252,1470,IISPH,10,2500,27,0.03,0.0034467576,0.013907463,Zero,10,1,1,1
447,46978,6.4718,1253,1470,IISPH,10,2500,25,0.03,0.0034803364,0.011878328,Zero,10,1,1,1
448,47011,8.5248,1254,1470,IISPH,10,2500,26,0.03,0.0034752297,0.016230686,Zero,10,1,1,1
449,47044,10.5535,1255,1470,IISPH,10,2500,42,0.03,0.0036448487,0.013948814,Zero,10,1,1,1
450,47078,13.7251,1256,1470,IISPH,10,2500,53,0.03,0.0037402571,0.013433568,Zero,10,1,1,1
451,47111,11.7568,1257,1470,IISPH,10,2500,43,0.03,0.0036294302,0.013340433,Zero,10,1,1,1
452,47144,12.5324,1258,1470,IISPH,10,2500,46,0.03,0.003607928,0.012172138,Zero,10,1,1,1
453,47177,9.8214,1259,1470,IISPH,10,2500,36,0.03,0.0035163863,0.012682896,Zero,10,1,1,1
454,47211,11.9136,1260,1470,IISPH,10,2500,44,0.03,0.0034944739,0.014962375,Zero,10,1,1,1
455,47244,9.265,1261,1470,IISPH,10,2500,31,0.03,0.0034472174,0.027110029,Zero,10,1,1,1
456,47277,9.5944,1262,1470,IISPH,10,2500,37,0.03,0.003368163,0.013168731,Zero,10,1,1,1
457,47311,12.3383,1263,1470,IISPH,10,2500,41,0.03,0.0033877685,0.014114012,Zero,10,1,1,1
458,47344,12.7555,1264,1470,IISPH,10,2500,50,0.03,0.0034265935,0.013707638,Zero,10,1,1,1
459,47377,14.0824,1265,1470,IISPH,10,2500,55,0.03,0.0033994103,0.01431503,Zero,10,1,1,1
460,47411,14.44,1266,1470,IISPH,10,2500,56,0.03,0.0033376382,0.021561144,Zero,10,1,1,1
461,47444,12.4527,1267,1470,IISPH,10,2500,46,0.03,0.003254003,0.02322162,Zero,10,1,1,1
462,47477,10.3968,1268,1470,IISPH,10,2500,36,0.03,0.0031724612,0.026059274,Zero,10,1,1,1
463,47510,10.1069,1269,1470,IISPH,10,2500,34,0.03,0.0031485455,0.024880908,Zero,10,1,1,1
464,47544,12.5396,1270,1470,IISPH,10,2500,41,0.03,0.0031551134,0.022114784,Zero,10,1,1,1
465,47577,10.7403,1271,1470,IISPH,10,2500,38,0.03,0.0031414193,0.023120666,Zero,10,1,1,1
466,47610,15.3934,1272,1470,IISPH,10,2500,61,0.03,0.0031809832,0.017605467,Zero,10,1,1,1
467,47644,16.0374,1273,1470,IISPH,10,2500,60,0.03,0.0031601132,0.015894478,Zero,10,1,1,1
468,47677,13.549,1274,1470,IISPH,10,2500,53,0.03,0.00311151,0.015905734,Zero,10,1,1,1
469,47710,12.6673,1275,1470,IISPH,10,2500,45,0.03,0.0030870854,0.015526199,Zero,10,1,1,1
